0;0;0;0;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Z;0;Z;Z;Z;Z;Z;Z;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R
0;0;0;0;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;W;R;R;R;R;Z;Z;0;0;0;0;0;0;R;R;R;R;R;R
0;0;0;0;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;R;R;R;R;R;R;R;R;R;R;R;R;R;W;Z;Z;Z;Z;Z;Z;Z;Z;0;0;Z;Z;Z;Z;Z;Z;0;0;Z;Z;Z;Z;Z;Z;Z;W;W;R;R;R;R;R;0;0;0;0;0;0;R;R;R;R;R;R
0;0;0;0;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;W;W;W;Z;R;R;R;R;R;R;R;R;R;R;R;R;R;W;Z;Z;Z;Z;Z;Z;0;0;0;0;Z;Z;Z;Z;Z;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;W;Z;R;R;R;R;R;R;R;R;Z;0;R;R;R;R;R;R
0;0;0;0;0;0;0;0;0;0;0;0;0;Z;Z;Z;R;W;W;W;W;R;R;R;R;R;R;R;R;R;R;R;R;R;R;W;W;Z;Z;Z;Z;Z;0;0;0;Z;Z;Z;Z;Z;0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;R;R;R;R;R;R;R;R;0;R;R;R;R;R;R
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;Z;Z;Z;Z;Z;Z;Z;0;0;Z;Z;Z;Z;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;R;R;R;R;R;R;R;0;R;R;R;R;R;R
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;Z;Z;Z;Z;Z;Z;0;Z;Z;Z;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R
0;0;0;0;0;0;0;0;0;0;0;0;0;0;Z;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R
0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R
