0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;J;J;J;J;J;J;J;J;J;F;F;F;F;J;J;J;Z;Z;Z;Z
0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;J;J;J;J;J;J;J;J;J;F;F;F;F;J;J;J;Z;Z;Z;Z
0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;J;F;F;F;F;J;J;J;Z;Z;Z;Z
0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;Z;Z;Z;Z
0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;0;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;F;F;F;F;F;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;F;F;F;F;F;0;0;0;0;§;§;§
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;F;F;F;F;F;§;§;§;§;§;§;§
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;F;F;F;F;F;§;§;§;§;§;§;§
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;J;F;F;F;§;§;§;§;§;§;§;§;§
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;F;F;F;§;§;§;§;§;§;J;J;J
0;0;0;0;0;0;0;0;0;0;0;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;J;F;F;§;§;J;J;J;J;J;J;J;J
0;0;0;0;0;0;0;0;0;0;0;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;J;F;F;§;§;J;J;J;J;J;J;J;J
0;0;0;0;0;0;F;F;0;0;0;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;F;F;0;0;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;F;F;0;0;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;F;F;0;0;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J
0;0;0;0;0;Z;Z;Z;Z;Z;F;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J
0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J
0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J
0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z
0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;];];];];];];];];];];];0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z
0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;];];];];];];];];];];];0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z
0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;];];];];];];];];];];];0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z
