0;0;0;0;0;0;r;r;r;r;r;r;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;p;0;0;0
0;0;0;0;0;0;r;r;r;r;r;r;r;0;0;0;0;0;0;p;0;r;r;r;p;p;r;r;p;0;0;0;0;0;0;0;p;0;0;0
0;0;0;0;0;0;r;r;r;r;r;r;r;0;0;0;0;0;0;0;0;0;r;r;0;0;r;r;0;0;0;0;0;0;m;m;p;m;0;0
0;0;0;0;0;0;r;r;r;r;r;r;r;0;0;0;0;0;0;0;0;0;0;0;0;0;r;r;0;0;0;0;0;0;m;m;p;m;m;m
0;0;0;0;0;0;r;r;r;r;r;r;r;0;0;0;0;0;0;0;0;0;0;0;0;0;r;r;0;0;0;0;0;0;0;m;m;m;m;m
0;0;0;0;0;0;r;r;r;r;r;r;r;0;0;r;r;r;r;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m
0;0;0;0;0;0;r;r;r;r;r;r;r;0;r;r;r;r;r;r;0;0;0;0;0;0;0;0;0;0;r;r;r;0;0;0;0;m;m;m
0;0;0;0;0;0;r;r;r;r;r;r;r;0;r;r;r;r;r;r;0;0;0;0;0;0;0;0;0;0;r;r;r;0;0;0;0;0;m;m
0;0;0;0;0;0;r;r;r;r;r;r;r;0;r;r;r;r;r;r;0;0;0;0;0;0;0;0;0;0;r;r;r;m;0;0;0;0;m;m
0;0;0;0;0;0;r;r;r;r;r;r;r;0;0;r;r;r;r;r;0;0;0;0;0;0;0;0;0;0;0;0;m;m;0;0;0;0;m;m
0;0;0;0;0;0;r;r;r;r;r;r;r;0;0;r;r;r;r;r;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;0;0;0;0
0;0;0;0;0;0;0;r;r;0;0;0;0;0;0;r;r;r;r;r;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;0;0;0;0
0;0;0;0;0;0;0;r;r;0;0;0;0;m;m;r;r;r;r;r;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;0;0;0;0;0
0;0;0;0;0;0;0;r;r;0;0;0;m;m;m;r;r;r;0;r;r;0;0;0;0;0;0;0;4;4;4;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;r;r;r;0;r;r;0;0;0;0;0;0;0;4;4;4;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;r;r;r;0;r;r;0;0;0;0;0;0;0;4;4;4;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;r;r;r;0;0;0;0;0;0;0;0;0;0;4;4;4;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;0;m;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;m;m;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;m;m;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;m;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;m;0;s;s;s;s;s;s;s;s;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;m
0;0;0;0;0;0;0;0;0;0;0;0;0;m;0;s;s;s;s;s;s;s;s;0;0;r;r;r;r;0;0;0;0;m;m;m;m;m;m;m
0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;s;s;s;s;s;s;s;s;0;0;r;r;r;r;0;0;0;0;m;m;m;m;m;m;m
0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;s;s;s;s;s;s;s;s;0;0;r;r;r;r;0;0;0;m;m;m;m;m;m;m;m
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;s;s;s;s;s;s;s;s;0;0;r;r;r;r;0;0;m;m;m;m;m;m;m;m;m
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;s;s;s;s;s;s;s;s;0;0;r;r;r;r;0;0;0;0;m;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;s;s;s;s;s;s;s;s;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;s;s;s;s;s;s;s;s;0;0;0;0;0;m;m;m;m;m;0;0;0;0;0;0;0
