0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;m
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4;0;0;m;m;m;m;m
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4;0;m;m;m;m;m;m
0;m;m;0;0;0;0;0;0;m;0;0;0;m;m;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;m;m;m;m;0;r;r;r;0;r;r;r;0;0;0;0;0;4;4;4;4;4;4;0;m;m;m;m;m;m
0;m;m;m;m;0;0;m;m;m;m;m;m;m;m;m;m;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;m;m;m;m;m;m;m;m;0;r;r;r;0;r;r;r;0;0;0;0;0;4;4;m;m;m;4;0;0;0;0;m;m;m
0;m;m;m;m;0;0;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;s;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;m;m;m;m;m;m;m;0;0;r;r;r;0;r;r;r;0;0;0;0;0;4;4;m;m;m;0;0;0;0;0;0;m;m
0;m;m;m;m;0;0;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;s;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;m;m;m;m;m;m;0;0;0;0;0;0;0;r;r;r;0;0;0;0;0;0;0;0;0;0;0;0;m;m;0;m;m;m
0;0;0;m;m;0;0;m;0;m;m;m;m;m;m;m;m;m;m;m;m;m;s;0;m;m;m;m;m;m;m;m;m;m;m;m;0;0;0;4;4;0;0;0;m;m;m;m;m;m;0;0;0;0;0;0;0;r;r;r;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;m
0;0;0;0;0;0;0;0;m;m;m;0;0;m;m;m;m;m;m;m;m;m;s;0;m;m;m;m;m;m;m;m;m;m;m;m;0;0;0;4;4;0;0;0;m;m;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;m
0;0;0;0;0;0;0;0;0;m;0;0;0;m;m;m;m;m;m;m;m;m;s;m;m;m;m;m;m;m;m;m;m;m;m;0;0;0;0;4;4;0;0;0;m;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;m;m
0;m;0;m;m;0;0;0;0;0;0;0;0;0;m;m;m;m;m;m;m;m;s;m;m;m;m;m;0;m;m;0;m;m;m;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;m;m;m
0;m;m;m;m;0;m;0;0;0;0;0;0;0;m;m;m;m;m;m;m;m;s;0;m;m;m;m;0;0;0;0;m;m;m;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;0;0;0;0;0
m;m;m;m;m;m;m;0;0;0;0;0;0;0;0;0;0;m;m;m;m;0;0;0;0;0;m;m;0;0;0;m;m;m;m;0;0;0;0;4;4;0;0;0;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;m;m;m;0;0;0;0;0
m;m;m;m;0;m;m;0;m;m;m;0;0;0;0;0;0;m;m;m;m;m;m;m;m;m;m;m;m;0;0;m;m;m;m;0;0;0;0;4;4;0;0;0;m;m;m;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;m;m;m;0;0;0;0;0;m;m;m;0;0;m;m;m;m;m;m;m;m;p;p;p;p;p;p;4;0;0;0;4;4;0;0;0;m;m;m;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;m;0;0;m;m;m;0;0;m;m;0;p;p;p;p;p;0;0;0;0;0;4;4;0;0;0;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;m;0;0;0;0;0;0;0;m;m;0;p;p;p;p;p;0;0;0;0;0;4;4;0;0;0;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;p;p;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;m;m;0;0;r;r;0;0;0;0;m;m;0;p;p;p;p;p;0;0;0;0;0;m;m;m;0;0;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p;p;0;0;0;0;0;0;0
0;0;0;m;m;m;m;m;m;m;m;m;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;0;0;0;0;0;m;m;m;0;0;m;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;0;p;p;p;p;p;p;p;p;p;0;0;0;0;0;0;0
0;0;0;m;m;m;m;m;m;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;0;0;m;0;0;m;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;0;p;p;p;p;p;p;p;p;p;0;0;0;0;0;0;0
0;0;0;m;m;m;m;m;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;0;0;m;0;0;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;0;p;p;p;p;p;p;p;p;p;0;0;0;0;0;0;0
0;0;0;m;m;m;m;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;0;0;m;0;0;m;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;p;p;p;p;p;p;p;p;p;0;0;0;0;0;0;0
0;0;0;0;m;m;m;0;m;m;p;0;p;p;p;m;p;p;p;p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;0;0;m;0;0;m;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;p;p;p;p;p;p;p;p;p;0;0;0;0;0;m;m
0;0;0;0;m;m;m;0;0;0;p;0;p;p;p;p;p;p;p;p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;0;0;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;p;p;p;p;p;p;p;p;m;m;m;m;m;m;m;m
0;0;0;0;0;m;m;0;0;0;p;0;p;p;p;p;p;p;p;p;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;0;0;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;p;p;p;p;p;p;p;m;m;m;m;m;m;m;m;m
0;0;0;m;0;0;0;0;0;0;p;0;p;p;p;p;p;p;p;p;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;0;r;r;r;0;0;m;m;0;m;m;m;m;m;m
0;0;0;m;m;m;0;0;0;0;m;m;p;p;p;p;p;p;p;p;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;r;r;0;r;r;r;0;m;m;m;m;m;m;0;m;m;m
0;0;0;m;m;m;m;m;m;m;m;m;p;p;p;p;p;p;p;p;0;0;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;r;r;r;0;m;m;m;m;m;m;m;m;m;m
0;m;m;m;m;m;m;m;m;m;p;m;p;p;p;p;p;p;p;p;0;0;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;m
m;m;m;m;m;0;0;m;m;m;p;m;p;p;p;p;p;p;p;p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;0;0;0
m;m;m;m;0;0;m;m;m;m;p;p;m;m;m;m;p;p;p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;0;0;m;m;0;0;0
m;m;m;m;m;0;m;m;m;0;p;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;m;0;0
m;m;m;m;m;0;m;m;m;0;0;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;m;m;0;0
m;m;m;m;m;m;m;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;m;0;0
m;m;m;m;m;m;m;m;m;m;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;0;0
0;0;m;m;m;m;0;0;m;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;m;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
