0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;];];];];];];];];];];];0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z
0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;];];];];];];];];];];];0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z
0;0;0;0;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;];];];];];];];];];];];0;0;Z;Z;Z;Z;J;Z;Z;Z;Z
0;J;J;J;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;];];];];];];];];];];];J;J;J;J;J;J;J;Z;Z;Z;Z
0;J;J;J;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;J;J;];];];];];];];];];];];J;J;J;J;J;J;J;Z;Z;Z;Z
0;J;J;J;0;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;J;J;];];];];];];];];];];];J;J;J;J;J;J;J;Z;Z;Z;Z
0;J;J;J;0;J;J;J;J;J;J;J;J;J;J;J;J;J;];];];];];];];];];];];J;J;J;J;J;J;J;J;J;Z;Z
0;0;0;0;0;J;J;J;J;0;J;J;J;J;J;J;J;J;];];];];];];];];];];];J;J;J;J;J;J;J;J;J;Z;Z
0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;];];];];];];];];];];];J;J;J;J;J;J;J;J;J;Z;Z
0;0;0;J;J;J;J;0;0;0;J;J;J;J;J;J;J;J;];];];];];];];];];];];J;J;J;J;J;J;J;J;J;Z;Z
0;0;0;J;J;J;J;0;0;0;J;J;J;J;J;J;J;J;];];];];];];];];];];];J;J;J;J;J;J;J;J;J;Z;Z
0;0;0;J;J;J;J;0;0;0;J;J;J;J;J;J;J;J;];];];];];];];];];];];J;J;J;J;J;J;Z;Z;Z;Z;Z
0;0;0;J;J;J;J;0;0;0;0;0;0;0;J;J;J;J;];];];];];];];];];];];J;J;J;J;J;J;Z;Z;Z;Z;Z
0;0;0;J;J;J;J;0;0;0;0;0;0;0;0;J;J;J;];];];];];];];];];];];J;J;J;J;J;J;Z;Z;Z;Z;Z
0;0;0;0;J;J;J;0;0;0;0;0;0;0;0;J;J;J;];];];];];];];];];];];J;J;J;J;J;J;Z;Z;Z;Z;Z
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;Z;Z;Z
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[
