0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;];]
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;];J
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;];J
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;];J
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;];J
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;];J
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;F;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;F;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;F;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;F;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;F;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;F;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;F;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;F;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;F;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;F;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;F;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;0;0;0;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;0;0;0;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;F;F;0;F;F;0;F;F;F;F;F;F;F;0;F;F;F;F;F;F;F;J
0;0;0;0;0;0;0;F;F;0;F;F;0;F;F;F;F;F;F;F;J;F;F;F;F;F;F;F;J
0;0;0;0;0;0;F;F;F;0;F;F;0;F;F;F;F;F;F;F;J;F;F;F;F;F;F;F;J
0;0;J;J;J;J;F;F;F;0;0;0;0;F;F;F;F;F;F;F;J;F;F;F;F;F;F;F;J
0;0;J;J;J;J;F;F;F;J;F;F;J;F;F;F;F;F;F;F;J;F;F;F;F;F;F;F;J
0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J
