1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 P 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ^ 0 0 1
1 0 < 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D 0 0 0
1 0 < 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D 0 0 0
1 0 0 < 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D 0 0 0
1 0 0 < 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 < 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 ^ ^ ^ ^ ^ ^
1 0 0 < 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1
1 0 0 < 1 1 1 1 1 1 1 1 1 1 1 1 1 ^ 0 0 0 1 1 0 0 0 0 1 _ 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1
1 0 0 < 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 > 0 0 0 0 0 0 0 1 1 1 1 1 1
1 0 0 < 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 > 0 0 0 0 0 0 0 0 0 0 1 1 1
1 0 0 < 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 > 0 0 0 0 0 0 0 0 0 0 1 1 1
1 0 0 < 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 > 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 ^ 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 > 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 > 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 > 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 > 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 > 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ 1 1 1 1 > 0 0 R 0 0 0 0 0 0 0 0 0 0
1 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 < 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 > 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 < 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 > 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 < 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 > 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 1 1 1 1 1 1 0 0 0 0 0 0 ^ ^ 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 > 0 0 0 1 1 1 0 1 1 1 1 1 1
1 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 Q v v v v v v v 0 0 0 0 0 1 1 > 0 0 0 0 0 0 0 1 1 1 1 1 1
1 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 L 1 ^ R 1 D F B C C 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1
1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 L 1 1 Q S W W R ^ O B C C C 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1
1 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 L 1 1 1 W 1 Q v B < F v O < _ _ _ _ _ _ _ 0 0 1 0 1 1 1 1
1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 L 1 1 1 0 W S L B 0 v F O R D ^ Q ^ B F < Q _ 1 0 0 0 0 0
1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 L 1 1 1 0 Q Q < C S L L D F O B > v C O < 1 S ^ 0 0 0 0 0
1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 L 1 1 1 0 < B D ^ D Q ^ v S C _ B L ^ 1 Q D < C v W S R 0
1 0 0 0 0 0 0 0 _ _ 0 0 0 0 0 0 0 L 1 1 1 0 < B v 0 B R O < 1 v v S v F S F > D > v L C W W
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L 1 1 1 0 0 v < 0 L > R R > L S S D W R v > > < L < Q R 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L 1 1 1 0 0 C > B W 0 O F C _ F 0 B C > 1 < 1 > B 0 L > B
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L 0 0 0 0 0 C v S L B 0 ^ S C v _ B < W L 1 1 > L 1 1 B Q
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L 0 0 0 0 0 0 D L L v L W 1 C S _ 1 B v 0 v v > W v 1 0 0
1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 L 0 0 0 0 0 0 D W O F O Q _ R C S > 1 Q W O F v v < S W 0
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 L 0 0 0 0 0 0 D B R v 1 1 R W v F Q ^ 0 W C L 1 > O R _ D
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 L 0 0 0 0 0 0 D L 0 B < 1 W > ^ F D v Q L _ < > < ^ B R C
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 L 0 0 0 0 0 0 D v ^ C L 0 O Q R 1 < Q R < v ^ ^ C v S ^ L
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 L 0 0 0 0 0 0 0 W W 0 S Q v S > > F B v < F < D > ^ F R F
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 L 0 0 0 0 0 0 0 < _ L > ^ W 1 > Q ^ ^ S F 1 Q L v R D W _
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 L 0 0 0 0 0 0 0 < S 1 1 W ^ 0 Q L ^ Q D 0 1 Q ^ W F D S Q
1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 L 0 0 0 0 0 0 0 < ^ R < L O Q _ D 0 Q C O W L S v Q Q 1 ^
