0;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;V;V;V;S;S;S;S;S;S;V;V;V;V;V;V;V;U;U;U;U;U;U;U;V;V;V;V;V;V;V;V;V;V;V;V;V;U;U;U;U;U;U;V;V;V;V;V;V;V;V;V;V;U;U;U;U;U;V;V;V;V;U;U;U;U;U;U;U;U;U;U;U;U;U;U;U;U;U;V;V;V;V;V;V;U;U;U;U;U;S;S;S;S;S;S;V;V;U;U;U;U;U;U;U;U;U;U;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;V;V;V;V;V;V;V;V;V;V;V;S;S;S;S;U;U;U;U;U;U;U;U;U;U;U;U;U;S;S;S;V;V;V;V;V;V;V;V;U;U;U;U;U;V;V;V;V;V;V;V;S;S;S;S;S;S;S;S;S;S;S;S;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;S;S;S;S;S;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;S;S;S;S;S;S;V;V;V;V;V;V;V;V;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;h;I;I;I;I;h;h;h;h
Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;V;V;S;S;S;S;S;S;U;U;U;V;V;V;V;U;U;U;U;U;U;U;V;V;V;V;V;V;V;V;V;V;U;U;U;U;U;U;U;U;U;V;V;V;V;V;V;V;V;V;V;U;U;U;U;U;V;V;V;V;U;U;U;U;U;U;U;U;U;U;U;U;U;U;U;U;U;V;V;V;V;V;V;U;U;U;U;U;S;S;S;S;S;S;V;V;U;U;U;U;U;U;U;U;U;U;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;V;V;V;V;V;V;V;V;V;V;V;S;S;S;S;S;U;U;U;U;U;U;U;U;U;U;U;U;S;S;S;V;V;V;V;V;V;V;U;U;U;U;U;U;V;V;V;V;V;V;V;V;V;S;S;S;S;S;S;S;S;S;S;U;U;U;V;V;V;V;V;V;V;V;V;V;V;V;S;S;S;S;S;V;V;V;V;V;V;V;U;U;U;U;U;U;V;V;V;V;V;S;S;S;S;S;S;V;V;V;U;U;U;U;V;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;h;I;I;I;I;h;h;h;I
Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;V;V;S;S;S;S;S;S;U;U;U;U;U;V;V;U;U;U;U;V;V;V;V;V;V;V;V;V;V;V;V;V;U;U;U;U;U;U;U;U;U;V;V;V;V;V;U;U;U;U;U;U;S;S;S;S;S;V;V;V;U;U;U;U;U;U;U;U;U;U;U;U;U;U;U;V;V;S;S;S;V;V;V;U;U;0;0;0;0;0;0;0;S;S;V;V;U;U;U;U;U;U;U;U;U;U;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;V;V;V;V;V;V;V;V;V;V;V;S;S;S;S;S;0;0;0;0;0;0;0;0;U;U;U;U;S;S;S;V;V;V;V;V;V;V;U;U;U;U;U;U;V;V;V;V;V;V;V;V;V;S;S;S;S;S;S;U;U;U;U;U;U;U;V;V;V;V;V;V;V;V;V;U;U;U;V;V;S;S;S;V;V;U;U;U;U;U;U;U;U;U;U;U;V;V;V;V;V;S;S;S;V;V;V;V;V;V;U;U;U;U;V;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;I;I;I;I;I;h;h;I;I
Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;V;V;S;S;S;S;S;S;U;U;U;U;U;V;V;V;V;V;V;V;V;V;V;V;U;U;U;U;V;V;V;V;U;U;U;U;U;U;U;U;U;V;V;V;V;V;U;U;U;U;U;U;S;S;S;S;S;V;V;V;V;V;V;U;U;U;U;S;S;S;S;S;S;U;U;V;V;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;S;S;V;V;V;V;U;U;U;U;U;S;S;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;U;U;V;V;V;V;V;V;V;V;S;S;S;S;S;0;0;0;0;0;0;0;0;U;U;U;U;U;S;S;V;V;V;V;U;U;U;U;U;U;U;S;S;S;S;V;V;V;U;U;U;U;S;S;S;S;S;S;U;U;U;U;U;V;V;V;V;V;V;S;S;S;V;V;U;U;U;V;V;V;V;V;V;V;U;U;U;U;U;U;U;U;U;U;U;V;V;U;U;U;U;U;U;V;V;V;V;U;U;U;U;U;U;V;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;I;I;I;I;I;I;I;I;I
Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;V;V;V;S;S;S;S;S;U;U;U;U;U;V;V;V;V;V;V;V;V;V;V;V;U;U;U;U;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;U;U;U;U;S;S;S;S;S;S;S;V;V;V;V;V;V;U;U;U;U;S;S;S;S;S;S;V;V;V;V;V;V;V;0;0;0;0;0;0;0;0;0;0;0;0;S;S;V;V;V;V;U;U;U;U;U;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;U;U;V;V;V;V;V;V;V;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;U;U;U;S;S;V;V;U;U;U;U;U;U;U;U;U;S;S;S;S;V;V;V;U;U;U;U;U;U;U;S;S;S;U;U;U;U;U;V;V;V;V;V;S;S;S;S;V;V;U;U;U;U;V;V;V;V;V;S;S;S;S;U;U;V;V;U;U;U;U;V;V;U;U;U;U;U;U;V;V;V;V;U;U;U;S;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;I;I;I;I;I;I;I;I;I
Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;V;V;V;S;S;S;S;S;U;U;U;U;U;V;V;V;V;S;S;S;S;S;S;U;U;U;U;U;V;V;V;S;S;S;S;S;S;V;V;V;V;V;V;V;V;V;U;U;U;U;S;S;S;S;S;S;S;V;V;V;V;V;V;V;V;V;S;S;S;S;S;S;V;V;V;V;V;V;V;V;0;0;0;0;0;0;0;0;0;0;0;0;0;V;V;V;V;V;V;V;V;V;V;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;U;U;V;V;V;V;V;S;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;U;U;U;U;U;U;U;U;U;U;V;V;V;V;S;S;S;S;S;S;U;U;U;U;U;U;U;U;U;U;S;S;S;V;V;V;V;V;V;V;V;V;V;S;S;S;S;V;V;U;U;U;U;V;V;S;S;S;S;S;S;S;U;U;V;V;U;U;U;U;V;V;U;U;U;U;U;U;V;V;V;V;U;U;U;S;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;I;I;I;I;I;I
Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;V;V;V;S;S;S;S;S;U;U;U;V;V;V;V;V;V;S;S;S;S;S;S;U;U;U;V;V;V;V;V;S;S;S;S;S;S;V;V;0;0;0;0;0;V;V;U;U;U;U;U;U;S;S;S;S;S;V;V;V;V;V;V;V;V;V;S;S;S;S;S;S;V;V;V;V;V;V;V;V;0;0;0;0;0;0;0;0;0;0;0;0;0;V;V;V;V;V;V;V;V;V;V;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;U;U;V;V;V;V;V;S;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;S;S;S;U;U;U;U;S;S;S;V;V;V;V;S;S;S;S;S;U;U;U;U;U;U;U;U;U;U;U;U;V;V;V;V;V;V;V;V;V;V;V;V;S;S;S;S;S;S;S;S;S;V;V;V;S;S;S;S;S;S;S;U;U;V;V;V;V;V;V;V;V;U;U;U;U;U;U;U;U;V;V;V;V;V;S;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;I;I;I;I;I;I
Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;S;S;S;S;V;V;V;U;U;U;U;U;U;V;V;V;S;S;S;S;S;S;S;S;S;U;U;U;V;V;S;S;S;S;S;S;S;S;S;0;0;0;0;0;0;0;0;0;0;U;U;U;U;U;V;V;V;V;V;V;V;0;0;0;0;0;S;S;S;S;S;S;S;S;0;0;V;V;U;U;V;V;0;0;0;0;0;0;0;0;0;0;0;0;0;V;V;V;V;V;V;V;V;V;V;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;U;U;U;U;U;U;V;V;V;V;U;U;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;S;S;S;U;U;U;U;S;S;S;V;V;V;V;V;V;S;S;S;U;U;U;U;U;U;U;U;U;U;U;U;V;V;V;V;V;V;V;V;V;V;U;U;S;S;S;S;S;S;S;S;S;V;V;V;S;S;S;S;S;V;V;U;U;U;V;V;V;V;V;V;S;S;S;S;S;S;U;U;U;V;V;V;V;V;S;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;I;I;I;I;I;I
Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;S;S;S;S;V;V;V;U;U;U;U;U;U;V;V;V;S;S;S;S;S;S;S;S;S;V;V;V;V;V;S;S;S;S;S;S;S;S;S;0;0;0;0;0;0;0;0;0;0;U;U;U;U;U;V;V;V;V;V;V;V;0;0;0;0;0;S;S;S;S;S;S;S;S;0;0;U;U;U;U;V;V;0;0;0;0;0;0;0;0;0;0;0;0;0;V;V;U;U;U;U;V;V;V;V;U;U;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;U;U;U;U;U;U;V;V;V;V;U;U;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;S;S;U;U;U;V;V;V;U;U;U;U;U;U;U;U;S;S;S;S;S;V;V;V;V;V;V;V;U;U;U;U;U;U;U;0;0;S;S;S;S;S;S;S;V;V;V;S;S;S;S;S;V;V;U;U;U;V;V;V;V;V;V;S;S;S;S;S;S;U;U;U;V;V;V;V;S;S;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;I;I;I;I;I;I;I
Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;Ó;S;S;S;S;V;V;V;U;U;U;U;U;U;V;V;V;S;S;S;S;S;S;S;S;S;V;V;V;S;S;S;S;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;U;U;U;V;V;0;0;0;0;0;0;0;0;0;0;0;0;0;S;S;S;0;0;0;0;U;U;U;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;V;V;U;U;U;U;V;V;V;V;U;U;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;U;U;U;U;U;U;V;V;V;V;U;U;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;U;U;U;V;V;U;U;U;U;U;U;U;U;U;S;S;S;S;S;V;V;V;V;V;U;U;U;U;U;U;U;U;U;0;0;S;S;S;S;S;S;S;V;V;V;S;S;S;S;S;V;V;U;U;U;V;V;V;V;V;V;S;S;S;S;S;S;U;U;U;V;V;V;V;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;h;I;I;I;I;I;I
