0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0
0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0
0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0
0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0
F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;0;0;0;0;0;0;0;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0
F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;0;0;0;0;0;0;0;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0
F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;0;0;0;0;0;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0
F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0
0;0;0;0;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;0;0;0;F
0;0;0;0;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;F;F;F;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;0;0;0;F
0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;F;F;F;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;0;0;0;F
0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;F;F;F;F;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;0;0;F;F
0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;0;0;F;F
C;C;F;F;F;F;F;F;F;F;F;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;0;0;0;0;0;0;0
C;C;C;F;F;F;F;F;F;F;F;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;0;0;0;0;0;0;0
C;C;F;F;F;F;F;F;F;F;F;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0
C;C;C;C;F;F;F;F;F;F;F;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;F;F;F;F;0;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0
C;C;C;C;F;F;F;F;F;F;F;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;F;F;F;F;0;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0
C;C;C;C;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;F;F;F;F;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;0
C;C;C;C;C;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;F;F;F;F;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;F;F;F;F;F;F;F;0;0;0;0;0;0;0
C;C;C;C;C;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0
