k;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;í;í;í;í;í;í;í;í;í;í;í;í;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;í;í;í;í;í;í;í;í;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;í;í;í;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;í;í;í;ú;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;í;í;í;í;í;í;ú;á
Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;í;í;í;í;í;í;í;í;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;í;í;í;í;í;í;í;í;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;í;í;Ʊ;Ʊ;Ʊ;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;í;í;ú;ú;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;í;í;í;í;ú;ü;á
Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;í;í;í;í;í;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;í;í;í;í;í;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ú;í;í;í;í;Ʊ;Ʊ;ú;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;ú;ú;ú;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;ú;ú;í;í;ú;ü;á
Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;í;í;í;í;í;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;í;í;í;í;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ú;ú;ú;í;í;ú;ú;ú;ú;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;ú;ú;ú;ú;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ü;ú;ú;ú;ú;ú;ú;ü;á
í;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;í;í;í;í;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;ú;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;í;í;ú;ú;ú;ú;ú;ü;ü;ü;Ʊ;Ʊ;Ʊ;0;0;0;ü;ü;ú;ú;ú;ü;ü;á;á
í;í;í;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ú;ú;ú;ú;ú;ú;Ʊ;Ʊ;ú;ú;ú;ú;ú;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ú;ú;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ü;ü;ú;Ʊ;Ʊ;Ʊ;Ʊ;ú;ú;ú;ú;ú;ú;ü;ü;ú;0;0;Ʊ;Ʊ;0;0;0;0;0;ü;ü;ü;ü;á;á;á;á
í;í;í;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ú;ú;ú;ú;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ü;ü;ú;ú;ú;ú;ú;ú;ú;ú;ü;ü;0;0;0;Ʊ;Ʊ;Ʊ;ü;ü;ú;ú;ú;ú;ü;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;á;á;á;á
í;í;í;í;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ú;ú;ú;ü;ú;ú;ü;ú;ü;Ʊ;Ʊ;0;0;0;ü;ü;ú;ú;ú;ú;ú;ú;ú;ú;0;0;0;0;0;0;0;0;ü;ü;ü;ü;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
í;í;í;í;ú;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ú;ú;ú;ú;ú;ú;ú;ú;ú;ü;ü;ú;ü;ü;ü;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;ú;ú;ú;ú;ü;ü;0;0;ü;ú;ü;0;0;0;0;0;0;0;ü;ü;ú;ú;ú;ú;ú;ü;0;0;0;0;0;0;0;0;0;ü;ü;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
í;í;í;í;ú;ú;ú;ú;ú;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;Ʊ;ú;ú;ú;ú;ú;ú;ú;ü;ü;0;0;0;0;ü;ú;ú;ú;ú;Ʊ;Ʊ;Ʊ;ú;ú;ü;ü;0;0;0;0;0;ü;ü;0;0;0;0;0;0;0;0;ü;ü;ú;ü;ü;ü;ü;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
