k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;M;k;M;k;M;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;M;M;M;M;M;M;M;M;M;0;M;M;0;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;í;í;í;í
k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;0;0;0;0;0;0;k;k;M;M;M;k;M;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;M;M;M;M;M;M;M;M;0;0;0;0;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;í;í;í;í
k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;M;M;M;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;0;M;M;M;M;M;M;M;0;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;í;í;í
k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;0;M;M;M;M;M;M;M;0;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;í;í;í
k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;0;0;M;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;í;í;í
k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;0;0;M;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;k;í
k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;k;í
k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;Ʊ;Ʊ
k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;M;M;M;M;M;M;M;M;0;0;0;M;M;M;M;M;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;Ʊ;Ʊ;Ʊ
k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;Ʊ;Ʊ;Ʊ
