%;%;%;%;%;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
%;%;%;%;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
%;%;%;%;7;7;7;7;7;7;7;7;7;7;7;0;0;0;/;0;0;0;0;/;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;7;7;7;7
%;%;7;7;7;7;7;7;7;0;0;0;/;0;0;0;0;0;/;0;0;0;0;/;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;7;7;7;7
%;%;7;7;7;7;7;0;0;0;0;0;/;/;/;/;/;/;/;0;0;0;0;/;/;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0
%;%;7;7;7;7;7;/;/;/;/;/;/;0;0;0;0;0;/;0;0;0;0;/;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0
%;7;7;7;7;7;0;0;/;0;0;0;/;0;0;0;0;0;/;0;0;0;0;/;0;0;0;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;/;0;0;0;0;0;/;7;7;7;7;7;7;7;7;7;0;0;/;0;0;0;0;0;0;0;0;0;0;0
%;7;7;7;0;0;0;0;/;/;/;/;/;/;/;/;/;/;/;0;0;0;0;/;0;0;0;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;/;0;0;0;0;0;/;0;7;7;7;7;7;7;7;7;0;0;/;0;0;0;0;0;0;0;0;0;0;0
%;7;7;7;/;/;/;/;/;0;0;0;/;0;0;0;0;0;/;/;/;/;/;/;/;/;/;/;/;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;/;/;/;/;/;/;/;/;/;7;7;7;7;7;7;7;7;/;/;/;/;/;/;0;/;/;/;/;/;/;/
%;7;7;7;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;/;0;/;0;7;7;7;7;7;7;7;0;0;/;0;0;/;0;/;0;0;/;7;7;7
%;%;7;7;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;/;0;/;0;0;4;0;0;7;7;7;0;0;/;0;0;0;0;0;0;0;/;7;7;7
%;%;7;7;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;/;0;/;/;/;4;0;0;0;0;/;0;0;/;0;0;0;0;0;0;0;/;7;7;7
%;%;7;7;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;/;/;/;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;/;0;0;/;0;0;0;0;/;/;/;/;0;0;0;0;0;0;0;/;/;/;/
%;%;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;/;0;0;4;0;0;0;0;/;0;0;/;0;0;0;0;0;0;0;/;7;7;7
%;%;%;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;0;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;/;0;0;/;/;/;/;/;/;0;0;/;0;0;0;0;0;0;0;/;7;7;7
%;%;%;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;/;/;/;0;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;/;0;0;/;0;0;0;0;/;0;0;/;0;0;/;0;/;0;0;/;7;7;7
%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;/;0;0;/;0;0;/;0;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;/;0;0;/;0;0;0;0;/;0;0;/;/;/;/;0;/;/;/;/;/;/;/
%;%;%;%;/;/;/;/;/;/;/;/;/;/;/;/;0;/;/;/;/;/;/;/;/;/;/;/;/;/;/;/;/;0;/;/;/;/;0;0;/;0;0;7;7;7;7;7;7;7;7;7;7;7;/;/;0;/;/;0;/;/;/;0;0;/;0;0;0;0;/;0;0;/;0;0;/;0;/;0;0;/;7;7;7
%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;/;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;/;0;0;/;0;0;/;0;0;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;/;0;0;/;0;0;0;0;/;/;/;/;0;0;0;0;0;0;0;/;7;7;7
%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;4;/;/;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;/;0;0;/;0;0;0;0;/;0;0;/;0;0;0;0;0;0;0;/;7;7;7
%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;4;0;0;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;/;0;0;/;0;0;0;0;/;0;0;/;0;0;/;0;/;0;0;/;7;7;7
0;0;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;4;0;0;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;/;/;/;/;/;/;/;/;/;/;/;/;/;/;/;0;/;/;/;/;7;7;7
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;/;/;4;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;/;0;/;0;0;/;7;7;7
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;4;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;0;0;0;0;/;7;7;7
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;4;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;0;0;0;0;/;7;7;7
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;/;/;/;/;/;/;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;0;0;0;0;/;7;7;7
%;%;%;%;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;/;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;0;0;0;0;/;7;7;7
%;%;%;%;7;7;7;7;0;0;0;0;0;0;0;/;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;/;0;0;/;0;0;/;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;/;0;/;0;0;/;7;7;7
%;%;%;7;7;7;/;4;/;/;/;/;/;/;/;/;0;/;/;/;/;/;/;/;/;/;/;/;/;/;/;/;/;0;/;/;/;/;/;/;/;/;/;/;/;/;/;/;/;/;/;/;/;/;0;0;0;0;0;0;0;0;/;/;/;/;/;/;/;0;/;/;/;/;/;/;/;0;/;/;/;/;7;7;7
%;E;E;7;7;7;/;0;0;0;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;0;0;0;0;0;0;0;/;0;/;0;0;/;7;7;7
E;E;E;0;7;7;/;0;0;0;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;7;7;7
E;E;E;0;0;0;/;0;0;0;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;7;7;7
E;E;E;E;/;/;/;0;0;0;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;7;7;7
%;E;E;E;0;0;/;0;0;0;/;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;7;7;7
%;%;%;0;0;0;/;0;0;0;/;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;7;7;7
%;%;%;0;0;0;/;0;0;0;/;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;7;7;7
%;%;7;0;0;7;7;7;0;0;/;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;7;7;7
%;%;7;7;7;7;7;7;/;/;/;/;/;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;7;7;7
%;%;%;%;7;7;7;7;0;/;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;7;7;7
%;%;%;%;%;7;7;7;0;/;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;/;7;7;7
