q;q;0;0;0;0;0;0;0;0;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r
q;q;q;q;q;q;q;q;q;q;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r
q;q;0;0;0;0;0;0;0;0;0;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r
q;q;0;0;0;0;0;0;0;0;0;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r
q;q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;r;r;r;r;r;r;r;r;r;r;r;q;r;r;r;q;q;0;0;r;r;r;r;r
q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;r;r;r;r;r;r;r;r;r;r;r;q;r;r;r;q;q;0;0;r;r;r;r;r
q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;r;r;r;q;r;r;r;q;r;r;r;q;r;r;r;q;q;0;0;r;r;r;r;r
q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;r;r;r;q;r;r;r;q;r;r;r;q;q;0;0;0;0;0;0;0;0;0;r;r
q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;r;r;r;q;r;r;r;q;r;r;r;q;q;0;0;0;0;0;0;0;0;0;r;r
q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;r;r;r;q;r;r;r;q;r;r;r;q;q;0;0;0;0;0;0;0;0;0;0;0
q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;q;q;q;q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
q;0;0;0;0;0;0;0;r;r;r;0;0;0;0;0;0;0;q;q;q;q;q;q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
q;0;0;0;0;0;0;0;r;r;r;0;0;0;0;0;0;0;q;q;q;q;q;q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
q;q;0;0;0;0;0;r;r;r;r;0;0;0;0;0;0;0;q;q;q;q;q;q;q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
q;q;0;0;0;0;0;r;r;r;r;0;0;0;0;0;0;0;q;q;q;q;q;q;q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
q;q;0;0;0;0;0;r;r;r;r;0;0;0;0;0;0;0;r;r;r;r;r;q;q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
q;q;q;0;0;0;q;r;r;r;r;0;0;0;0;0;0;0;r;r;r;r;r;q;q;0;0;0;0;0;0;0;0;0;0;r;r;r;r;r
q;q;q;0;0;0;q;q;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;q;q;0;0;0;0;0;0;0;0;0;0;r;r;r;r;r
q;q;q;0;0;0;q;q;r;r;r;r;r;r;r;r;r;r;r;r;r;r;r;q;q;q;q;r;r;r;r;r;r;r;r;r;r;r;r;r
q;q;q;0;0;0;q;q;r;r;r;r;r;r;r;r;r;r;r;r;r;r;0;0;0;0;0;r;r;r;r;r;r;r;r;r;r;r;r;r
q;q;q;0;0;0;q;q;r;r;r;r;r;r;r;r;r;r;r;r;r;r;0;0;0;0;0;r;r;r;r;r;r;r;r;r;r;r;r;r
