0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0
0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;0;e;e;e;e;0;0;e;e;e;e;e;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0
0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0;e;e;e;e;e;e;0;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0
0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0
0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0
0;0;0;0;0;e;e;e;e;e;e;e;e;0;0;e;e;e;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0
0;0;0;0;0;e;e;e;e;e;e;e;0;0;0;e;e;e;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e
0;0;0;0;0;e;e;e;e;e;e;e;0;0;0;e;e;e;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0;e;e;e;e;e;e;e
e;e;e;e;0;e;e;e;e;e;e;0;0;0;0;e;e;e;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;0;0;e;e;e;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0;0;0;e;e;e;e;e;e
e;e;e;e;e;e;e;e;e;e;e;0;0;0;0;0;e;e;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0;e;e;e;0;0;0;0;0;e;e;e;e;e;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;0;0;0;0;0;0;e;e;e;e;e
e;e;e;e;e;e;e;e;e;e;0;0;0;0;0;0;e;e;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0;e;e;e;e;0;0;0;0;0;e;e;e;e;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;0;0;0;0;0;e;e;e;e;e
e;e;e;e;e;e;e;e;e;e;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;0;e;e;0;0;0;0;0;e;e;0;0;0;0;0;e;e;e;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;0;0;0;0;0;e;e;e;e
e;e;e;e;e;e;e;e;e;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;0;e;e;0;0;0;0;0;0;e;e;0;0;e;e;e;e;e;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;0;0;0;0;0;e;e;e;e
e;e;e;e;e;e;e;0;0;0;0;0;e;e;e;e;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;0;0;e;e;e;0;0;0;0;0;e;e;0;0;e;e;e;e;e;e;e;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;0;0;0;0;0;0;0;e;e
e;e;e;e;e;0;0;0;0;0;0;0;e;e;e;e;e;e;0;0;0;e;e;e;0;e;e;e;e;e;e;0;0;e;e;e;0;0;e;e;0;0;0;0;0;0;e;e;e;e;e;e;e;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;0;0;0;0;0;0;0;e;e
e;e;e;e;e;e;e;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;0;e;0;e;e;e;e;0;0;0;e;e;0;0;e;e;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;0;0;0;e;e;e;e;e;e;e;0;e;e;e;0;0;0;0;0;0;0;0
e;e;e;e;e;e;e;0;0;0;0;0;0;0;e;e;0;e;e;e;e;e;e;e;0;0;e;e;e;e;e;0;0;0;0;0;0;e;e;e;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;0;0;e;e;e;e;e;e;e;0;0;0;e;e;0;0;0;0;0;0;0;0
