1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 v Q S _ B ^ R B > _ ^ F O R _ < L O O ^ S B S R S C > 1 O ^ v R v 0 0 D L O F L 0 v > 0 1 > W L ^ v F < B S C > Q O > D W < B F 1 > R C D B L O _ B 1 ^ ^ Q
1 0 < O D < 1 L F > W O S 0 D R L D W R O W ^ C O ^ W 0 > B < C _ ^ Q > v 1 _ C < F B S W W 0 ^ < ^ R L > F B _ ^ ^ < 0 Q D ^ 1 R F ^ 0 1 F v ^ < R < C > B F D
1 0 D S B ^ R < R F F W C S 1 S > v B 1 Q _ 0 0 0 O B D ^ > ^ v v R D D 1 < S O D ^ S Q _ 0 W 1 L C 0 ^ < v v L 1 W > 0 _ v 1 R < B S > v v C L _ F W 1 _ _ B S
1 0 B ^ > W v > v O < D 1 R O O S v 0 C 1 S S B Q < B B 0 R L 0 v Q R L 1 1 Q ^ v L C _ v ^ < Q < B C 0 0 > Q F R D < Q 0 1 B F _ B Q _ F R Q D ^ L B 0 0 W B L
0 0 R F < < R < O Q Q W L v W D F O W O v v S S D 0 F F > v C S > ^ O W F L F B R v L C 1 W F C S D F Q C R < R _ B R O O R < 1 W F 0 1 R S ^ D > Q Q 0 v < ^ 0
0 0 _ 1 _ 0 D D R B R L _ D 1 < > L > O 1 S B O 0 ^ < L _ Q L R B _ B F > S D D Q B C C L W ^ 0 _ R 1 S 1 F O R ^ R < R _ Q B < F Q > R L 0 Q O W v B W F ^ 0 0
0 0 0 0 B W Q ^ O Q 1 > v L C R S F L C > 1 v R L ^ v R F v _ F O C B 0 < B Q > C L W L v B W < > W > S F O O S 1 1 L C _ S S _ v _ R 0 0 B < W 1 C O C 0 0 0 0
0 0 P 0 F Q 1 D < < ^ S O C L ^ 1 O W F < F D ^ 1 W S 0 > v D W < D R < 0 S Q 0 0 ^ L Q S C _ R ^ F ^ v B Q 1 L O v Q < F D O S F F B _ > S B 1 L L O C 0 P 0 0
0 0 0 0 F O Q _ < R ^ 0 R Q W W C W Q F ^ _ v F B D S O W F Q S L ^ ^ F B Q < 1 R D B W W 1 W B ^ S R 0 1 F R W Q B F _ B < W _ ^ < _ ^ D B R L S R > 0 0 0 0 0
1 0 > Q O S L 0 v L < L L S C B ^ < v ^ C Q 0 R R ^ O D O O F Q F C Q S S > 0 C > B S R Q R S S ^ D v _ O _ > C D C Q ^ 1 D D D C v B D O O L O W W 1 Q 1 v R F
1 0 F < L R > ^ O _ > R ^ S C < C B L R > L O W v Q < < R < O L _ F C < B _ 0 S Q O B D B D F > > Q D 1 ^ v > _ R < R F _ C 0 ^ v L _ W O F C S v < C 1 S 0 < 0
