1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 W F B > 0 R > 1 B S 1 0 v R O F B O F R O C S 0 ^ L B W O Q ^ L v D W L 0 0 R < C W D 1 v _ C > C Q v D C B D ^ S > 1 Q 1 F Q 0 W 1 _ _ 1 F B R _ C W Q v _
1 0 1 S W v 1 v 0 F v L < B R R O D D 1 C 1 W 0 D W S S _ S B R > 1 D L W _ F < B R W O ^ W D ^ < 0 D _ ^ 1 _ ^ D ^ O 0 O W B F _ C v < Q S > < L F 1 L v D L C
1 0 0 C B C 1 S _ L W ^ > 0 0 > _ O _ < v > < < > D O W _ L R 1 B ^ B v R ^ B D L 0 _ ^ < v F 1 v _ _ C C Q W Q > S F > C _ v 1 ^ D < _ > ^ v D R C 0 L < v 1 B
1 0 R _ L S v C R C 0 > v F > > F > _ S 1 v 0 B O _ S Q v _ L O S > > _ Q B F 0 ^ < W C F F O W 1 v R ^ D R B B ^ v _ S ^ < W B S D > D F _ 1 S C W S C 0 R 0 ^
0 0 F R 0 > _ L > W 0 ^ < > W 1 D 0 W _ B _ W W C 1 L < F > R B O B D _ D B R D 1 v _ 1 L _ L F W D O L B O L v C F v L C ^ R ^ > C _ > L 1 _ > > D 1 _ D _ < 0
0 0 L > C C > Q S > O R W Q O _ Q < > C Q D < S W _ W C S Q L C R D L Q ^ S R ^ S 1 > _ C < Q S _ C < v R F R L B B B _ ^ O ^ O O S 0 F v 0 S v > Q F F B v S 0
0 0 0 0 < R D D R F D > < 1 Q C D L < < W ^ v B C < W v 1 C D R < 1 1 Q O 1 B < F _ 1 1 1 L W 1 0 O 1 O F S v Q > Q O S ^ v B Q _ 0 _ D R Q D > < O ^ B 0 0 0 0
0 0 P 0 W F D C v 1 ^ C ^ F Q Q D 0 _ _ Q ^ ^ < L Q F _ 1 _ W v _ _ _ S L S _ O > _ Q < 0 W C 0 v Q O v L L > v B > < Q D < R L R D F W C C S D > C 0 v 0 P 0 0
0 0 0 0 _ F > F D ^ D < L R Q F 1 D 1 S W L _ < D 1 O _ 0 B O v D v Q < 1 < C v F C v F R 0 < > S L v B C 1 v 0 D ^ 0 1 > L > < v 1 ^ L W ^ B _ _ O D < 0 0 0 0
1 0 0 _ W v Q C 0 S ^ W 0 Q R R C R C 0 > F O > O _ R B O C F ^ S S S v > ^ R W C 0 _ < D L O B F F W _ S Q Q L D R ^ S W L > O W < Q 1 0 ^ W 1 B ^ C D Q R 1 R
1 0 ^ D D 0 D 0 Q > C O L ^ W 0 D C ^ R _ Q Q C W F F W B Q W S > D W D > W v S S C _ Q v v ^ 0 > C R S B W S L > F W > _ O D v 0 S O D S 0 D 1 R O > _ W Q C C
