1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 C ^ D 1 O S _ L ^ Q O C > O W D W 1 R < 0 v S S W W < > < < W L < 0 0 F 0 O B W Q > _ L < 1 > Q C < 1 Q Q C S R ^ > D < ^ S 0 0 v L _ v < < ^ D O 1 v < > _
1 0 C D F R v ^ > ^ D 0 > W 0 1 D F _ D > F L Q B W W O C D O D _ > v C v R < 1 S > ^ Q S C D O Q > Q C O O O > W B 0 S > v R < < Q R < 1 D O O B 1 < R C F S D
1 0 > C L R C Q O O O v D B 1 _ 0 1 0 D 0 B R B > _ 1 R B S 1 W D L D > B L ^ 0 S R S O ^ v 0 > W S R 1 _ < 1 R _ ^ C F 0 > Q R 0 > C C R F L > L 1 _ O R C 1 D
1 0 F Q _ v ^ ^ v ^ S S W < < > Q S > < 0 C ^ 1 F 0 0 R < R C ^ Q D W 1 > L F W < > > > S D O B S 1 F v v L > D Q _ W O S Q C ^ R 0 ^ R _ O < _ W W 1 > ^ L > v
0 0 Q O _ ^ R Q C < F v C B L < F S D D L v _ D L L B Q v S _ < > O R _ 0 > > _ > ^ S 1 C D O W S S > 0 S Q B < 0 _ S L > 1 W D S > 1 ^ ^ W C D R Q 1 S C ^ > 0
0 0 D W 0 v Q B < O F C Q F < v < 1 ^ B ^ ^ v 1 v S _ D 1 W B ^ R B L W 1 0 L > v D ^ > L v S B W O 0 0 O O v B Q W O 1 S S W L R D > < F D v D O L ^ 0 0 v S 0
0 0 0 0 C Q Q B ^ O v R L 0 W > _ ^ D ^ C R B S F < L B D O v C R Q R B R O F > 0 > D v B F _ W C R R 1 0 W L ^ R F L 0 F v F S S C B B ^ S C S ^ C C S 0 0 0 0
0 0 P 0 < 0 Q R Q > _ ^ D Q R S v L R S ^ B S W Q S 0 S D L _ _ C Q C ^ L C 1 R 1 W C C C Q > Q S > W ^ D > W L W L v W B L O O 1 W B S 1 _ ^ < > 0 v B 0 P 0 0
0 0 0 0 > S S W < Q D 1 Q L S F ^ R B L 0 C R S L C v W Q _ B _ D _ Q B D O W R _ Q > O R F F v R D B O B _ > W W D Q 1 D ^ R C F R > R v ^ 0 C W L > D 0 0 0 0
1 0 Q v < Q D L S D S D D D B D O ^ > R S D 0 B ^ L W < W R ^ < D R v W D v O B O F O 1 L L 1 O Q B O B _ C Q W R C W ^ 1 F < S D 1 R D O Q S ^ ^ W B _ B S D F
1 0 L S < L L > L W O F D S F < 1 ^ < 1 v W 1 v < 0 O _ Q R R ^ < R ^ O 0 v O B 0 W > B F W > > Q W 1 ^ B > ^ ^ > 0 L 0 S S F C D < W L W O B > < F S S < 0 D 1
