1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 C > 1 < F S R R L Q v v v O v C > S v D R O D R _ ^ B < 0 _ 0 C > W D 0 R F < R R < 0 B C W F _ O < L _ O Q L 1 W S O S O v < S > C v B 1 1 W Q F O _ L 1 O
1 0 B R S B C > S W < O _ v v ^ D S ^ B 1 B v 1 C > Q < R W C v D S 1 0 C Q v F < Q F R D ^ 0 O B O C C < v B ^ W ^ 1 > v 1 L W O > 1 < _ _ _ _ W O v D > S S >
1 0 _ > L B F F W S ^ ^ D S L < F R W < D 0 L 0 Q S S B Q O ^ Q S v R S W C < Q _ ^ > Q 1 v C B R L 0 < _ ^ _ S Q O O Q 1 C D ^ > v R 0 D 0 L O O F < O _ F B <
1 0 < < B Q v W F R C > B S > B > B _ < > Q D Q S S ^ > O v D < B B R < R W > v v L D 1 0 D R Q C > W B D v O F R F R B ^ _ v F D < B v 1 S S ^ ^ _ C S ^ ^ O <
0 0 _ 0 1 1 B B L v F _ v S Q S v v _ R ^ < D C C S 0 _ F v v 0 0 O O Q L R v R R ^ R 1 D F C C 1 < 0 ^ L C Q W L > > < C 0 L C D D W _ S ^ F > ^ 1 B R > F R 0
0 0 1 _ L < L ^ C 0 R C D _ O 0 W 0 L < _ O D D L _ ^ D > B > B W v ^ F O S B 0 v W F S < ^ v R W W F F F F ^ L C v 1 O 0 B > 1 D ^ W F S F R 1 ^ > D Q S _ 1 0
0 0 0 0 B D > F 0 L Q R D D C L R D v 1 _ 1 D 1 L B C v C > 1 0 v O _ S R v C R _ 1 L S > S F Q R W v R F ^ W B _ D < Q ^ W > B 0 L ^ v C L L ^ _ B D ^ 0 0 0 0
0 0 P 0 v 0 C < B S W F > S R < 1 0 S < v < C O R _ _ ^ > 0 D O v _ v L v < B B v Q > 0 B R F > B W S Q < S D B v v 0 L L W _ Q 1 F D B Q S B ^ L v 0 B 0 P 0 0
0 0 0 0 W Q W L _ 0 v 0 C W D _ C F O D S D < R W > < 1 < 1 < F 0 1 v C v 0 B R > S v < 0 1 D S B F S Q _ 1 O L W W B L > B D C < B v 0 R W Q _ D v > B 0 0 0 0
1 0 W O 0 W F 0 > 0 R < C R R B D v ^ D D > v O S B O > L 0 C ^ < D F B F B S C D O L ^ C L F C > D v ^ S R S > L S F L > v B D R S 0 C < ^ R < R D v Q R F 0 ^
1 0 ^ v W W R > R S ^ R S > v L F > _ < C B C W B < C O W _ S S ^ F W R < Q > > R 0 B _ W Q B O 0 L B C v R L W C B 0 O < 0 Q Q S < D _ R _ 1 L O C < B Q R S R
1 0 D C > S D > < R Q W ^ < ^ S 0 _ W < < R Q L B W > _ F S 1 F C < S O C _ v L > C 1 < L C v ^ > F F 0 < ^ 0 v _ O > L 1 R < F S 1 Q R C < Q > 0 O L L F ^ < R
