1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 B Q B D R 0 R S > R _ D Q > 1 < B 1 D O C 0 < ^ C ^ v Q Q B B F L 0 > 0 ^ L 0 F 1 D F _ R ^ 0 L R C R R W B 0 0 W F L O < R S > R D 1 ^ C Q B B F S < W S O
1 0 D v B 1 _ W W F 0 _ v < > F F Q L B _ R ^ S R R S O _ S > 1 F 0 O D v D C S L v _ B W 1 Q L D F S L v 1 1 L S L ^ L _ 0 D O < D 1 D v O D S B 0 S Q 1 < ^ _
1 0 S < > > 1 R B < R 1 1 < S 1 < W B S 0 B D 0 v O S v D v O F W v < W v < v _ B C S S 0 S W Q < > ^ S B D Q v R < C 0 R S C 1 W B B v F C C O _ W S L 0 ^ O D
1 0 R Q 0 S Q 1 R 1 O R Q C D Q v L > F 1 Q B R L F F _ B O < 0 C W < R B L _ v B 0 R Q F W ^ v ^ C 1 B < 0 < W W 1 F R 0 < v v C Q _ 1 > _ _ 0 O < Q B C < < S
0 0 < W L B 0 F _ < 1 Q F W ^ F Q O F ^ B 1 L ^ S B 1 S 0 ^ W ^ 1 D < 0 v S 1 > < O B 0 W Q < B < Q L O v 1 F O ^ D C L Q F F C < Q O v F v < Q 0 Q ^ Q < < 0 0
0 0 > 0 B R v 1 1 0 > Q 0 ^ O B > 0 L 1 F ^ L v _ C D _ S 1 C < W _ < Q 1 D D F D v B B R S v C O W L _ 0 B R W S 1 > F B R 0 C v D F O < > Q F F R R C O W W 0
0 0 0 0 1 D Q L L O v D D > R Q 1 Q 0 B W > 0 _ Q W F 0 L D S B Q F 0 O v S ^ L B B 1 R D Q O O R S B C L S _ < C O _ R Q R W B C B < v R W Q L C R ^ L 0 0 0 0
0 0 P 0 B L S 0 > R _ > R B ^ F > > D D 0 W R S R _ R ^ R F 0 ^ Q < W 1 B Q B C R W B O B < v W 0 R 0 > ^ W D < S D O > 1 D C Q F S _ 1 _ 0 B Q O D R _ 0 P 0 0
0 0 0 0 Q W W > ^ v 0 > W 0 O D > 0 O D O ^ > W > ^ ^ > v O < L R F > W B < F S > 0 < > ^ > ^ D < O _ F 1 W 1 < F B 1 R R O B _ R 1 B < F S _ F C 1 B D 0 0 0 0
1 0 v 0 D _ ^ D B v B < S ^ B F F C C 1 ^ v R _ < < L < W Q W S < S R > Q B > B L ^ S 1 F F L 1 D C < D _ < 0 C ^ W F B _ L > _ v O Q F L C ^ F D S S B Q F ^ O
1 0 R D ^ Q B B < _ F B Q S R L _ _ v F > ^ B D < F S C C > Q _ v > L C ^ O C D < F C < 1 Q O F 0 0 1 > B R > D O O ^ _ B C S D S _ 0 L B R Q ^ ^ < 0 O R > _ v
