1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 v ^ R < W S 0 O Q B O O B > ^ 1 _ R C _ C < 1 ^ B O F > F B _ ^ < B > L v R R C L B B 0 1 v O F R R R L Q C W D 1 R D B _ W D D D C > O C D < ^ W 0 L W F >
1 0 _ _ L 1 1 O O O 0 Q F D > > O _ S R D L W D W R O C F v ^ R 0 _ Q _ L C _ F < < < _ O 0 W v R < F O B B > C ^ C 1 R v v B _ B ^ > v v W Q ^ ^ v < 1 0 0 > ^
1 0 R D S > _ C C v C 1 F C < W 1 O ^ W Q F 1 R v S L D v L Q L > 0 O F W v D Q > L O 1 ^ > O 0 O R D L < B ^ < F O D > L R 1 v W B B _ D 1 D B S D B R Q C 0 B
1 0 B < D < B S 1 B v Q _ S C v S ^ W L > Q < Q _ _ Q D F _ B 1 v W C < W 1 _ W B ^ 0 Q S S > 0 > D 1 B O Q W _ C W ^ O B > F C v 1 Q v _ v < ^ _ D B 1 D C L C
0 0 R Q B F F > 1 D 1 B 0 S D > 0 W < W C C < W S D S F _ B R B C 0 > Q 1 < W _ > S F Q Q 0 L R Q ^ 0 < ^ R C R B D B B v D ^ D L < C C v > L Q C _ < W v > S 0
0 0 L > v S B L Q B R O Q 1 Q W _ _ O R v L 1 L L Q O B 1 W v O < C ^ < > C ^ > v C R B R 1 v O < > 1 F 1 L S C F _ Q S ^ 0 > 0 F L 0 > > 0 F W F v > < 0 0 1 0
0 0 0 0 1 < 0 W C C 0 1 ^ R L 0 D W L D v D 1 Q < _ L _ L v < W L ^ > F C S F 1 v S Q < 1 S B 1 1 < C S < ^ O C Q 1 S D 0 D B v L S ^ W R B D v L < R v 0 0 0 0
0 0 P 0 L < C ^ ^ C R S < C v 0 _ 0 1 B S _ _ 1 W S L > O L Q ^ B _ D D 0 O ^ Q R O > 0 ^ 0 ^ W v S F O F v _ Q L > > C < W B < W Q L 0 ^ B L R S _ 1 W 0 P 0 0
0 0 0 0 Q ^ R < F 0 F 1 _ 0 1 S Q v O C v R L B v O ^ _ Q < F O S v B > > < ^ O B 0 O S L 0 W 1 0 _ L L > F F ^ 0 ^ > Q < R D > D _ R Q Q 0 B B Q L L O 0 0 0 0
1 0 < < L v > B > ^ > _ 0 R _ L 1 L L < Q O v B O F O B C D W < > R S _ < F O ^ R F 1 W B S W C v O v ^ v 1 L v W 0 1 W < _ 1 ^ 0 B < S F C O W < < F B < < v _
1 0 O v > 0 C C F L S ^ B ^ D W ^ D S v F S O R W < ^ ^ 0 D > 0 S C F D _ 0 _ Q _ 1 C _ 1 S R O O C D 1 W 0 O C < B L W D D B L S < < C R L B ^ D D W v C ^ F ^
