0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;D;D;D;D;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;D;D;D;D;1;1;1;1;1;1;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;D;D;D;D;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;1;1;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;1;1;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;1;1;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;1;1;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;1;1;0;0;0;D;D;D;D;0;0;0;0;1;1;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;1;1;0;0;0;D;D;D;D;0;0;0;0;0;0;0;0;D;D;D;D;0;0;0;1;1;0;0;0;D;D;D;D;0;0;0;0;1;1;0;0;0;0;0
