1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;S;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1
1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;_;_;_;_;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1
1;S;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1
1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1
1;S;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1
1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;<;1;1;1;0;0;0;0;0;0;1;1;1
1;S;0;0;0;0;0;0;0;0;0;0;1;1;1;1;>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;<;1;1;1;0;0;0;0;0;0;1;1;1
1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;<;1;1;1;0;0;0;0;0;0;1;1;1
1;S;0;0;0;0;0;0;0;0;0;0;0;1;1;1;>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;<;1;1;1;0;0;0;0;0;0;1;1;1
1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;<;1;1;1;0;0;0;0;0;0;1;1;1
S;1;S;0;0;0;0;0;0;0;0;0;0;1;1;1;>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;<;1;1;1;0;0;0;0;0;0;1;1;1
1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;<;v;v;v;0;0;0;0;0;0;1;1;1
S;1;S;0;0;0;0;0;0;0;0;0;0;1;1;1;>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
1;S;0;0;0;0;0;0;0;1;1;1;1;1;1;1;>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;<;1;1
1;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;>;0;0;0;0;0;0;0;0;^;^;0;0;0;0;0;0;0;0;0;0;0;0;0;0;<;1;1
1;S;0;0;0;0;0;0;0;0;0;0;0;1;1;1;>;0;0;0;0;0;0;0;<;1;>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;<;1;1
1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;>;0;0;0;0;0;0;0;<;1;>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;<;1;1
1;S;0;0;0;0;0;0;0;0;0;0;0;1;1;1;>;0;0;0;0;0;0;0;<;1;>;0;0;0;0;0;Q;0;0;0;0;0;0;0;0;<;1;1
1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;>;0;0;0;0;0;0;0;<;1;>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;<;1;1
1;S;0;0;0;0;0;0;0;0;0;0;0;1;1;1;>;0;0;0;0;0;0;0;<;1;>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;<;1;1
1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;>;0;0;0;0;0;0;0;<;1;>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;<;1;1
1;1;S;0;S;0;S;0;S;0;0;0;0;1;1;1;>;0;0;0;0;0;0;0;<;1;1;^;^;^;^;^;^;^;^;^;^;^;^;^;^;^;1;1
1;1;1;1;1;1;S;1;S;1;0;0;0;1;1;1;>;0;0;0;0;0;0;0;<;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;>;0;0;0;0;0;0;0;<;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;>;0;0;0;0;0;0;0;<;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;0;0;0;0;S;0;S;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;_;_;_;_;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
