0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;d;d;d;d;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;p;p;p;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;p;p;p;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;d;d;d;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;0;0;0;0;0;0;0;0;0;t;t;t;t;t;0;p;p;p;p;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;d;d;d;d;d;d;d;d;t;t;t;t;0;0;0;0;0;0;0;0;t;t;t;t;0;0;0;0;0;0;0;0;0;t;t;0;0;0;0;0;e;0;0;t;t;t;0;0;0;0;p;p;p;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;d;d;d;t;t;t;d;d;t;t;0;0;0;0;0;t;0;t;0;0;t;t;0;0;0;0;0;d;d;d;d;0;0;t;t;e;0;0;e;t;t;t;t;t;0;0;0;0;p;p;p;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;d;d;d;d;d;d;d;t;0;0;0;0;0;0;t;t;t;d;d;d;d;d;d;d;d;d;d;d;d;t;0;0;t;t;0;0;e;t;t;t;t;0;0;0;0;0;p;p;p;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;d;t;t;t;t;0;0;0;0;0;0;0;0;t;t;t;d;d;d;d;d;d;d;d;d;t;t;0;0;0;0;t;t;t;e;t;t;t;t;0;0;0;0;0;p;p;p;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;0;t;t;t;t;t;t;t;0;0;0;0;0;0;e;e;t;t;t;t;t;d;d;d;t;t;t;t;t;0;0;0;0;0;t;t;t;t;t;t;t;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;0;0;0;0;0;0;e;0;e;0;t;t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;t;t;t;t;t;t;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;0;0;0;0;0;t;t;t;t;t;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;0;0;0;0;0;t;t;t;t;t;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;0;0;0;0;0;0;t;t;t;t;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;t;d;t;d;t;d;d;d;0;0;0;0;0;t;t;t;t;0;0;0;0;0;0;0;0;p;0;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;0;0;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;t;t;t;t;t;t;d;d;d;0;0;0;0;0;t;t;t;t;0;0;0;0;0;0;0;0;p;0;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;0;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;d;d;t;t;t;t;t;t;t;t;t;d;d;0;0;0;0;0;t;t;t;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;d;t;t;t;0;0;0;0;0;t;t;t;d;0;0;0;0;0;t;t;t;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;d;t;d;d;d;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;d;t;t;0;0;0;0;0;0;0;t;t;0;0;0;0;0;0;t;t;t;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;d;d;d;d;d;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;d;t;0;0;0;0;0;0;0;0;d;t;t;0;0;0;0;0;t;t;0;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;d;d;d;d;d;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;d;d;t;0;0;0;0;0;t;t;0;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;t;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;d;t;0;0;0;0;0;d;t;0;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;t;d;t;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;d;t;t;0;0;0;0;d;t;0;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;t;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;d;t;t;0;0;0;0;d;t;0;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;t;t;d;d;d;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;d;0;0;0;0;0;0;0;0;0;0;0;d;t;t;0;0;0;0;d;t;0;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
p;p;p;p;p;p;0;0;0;0;0;0;t;d;t;t;t;d;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;d;d;0;0;0;0;0;0;0;0;0;0;d;d;t;t;0;0;0;0;d;d;t;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
p;p;p;p;p;p;0;0;0;0;0;0;t;t;t;t;t;t;t;d;t;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;d;d;0;0;0;0;0;0;0;0;0;0;0;d;t;t;t;0;0;0;0;d;t;t;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
p;p;p;p;p;p;0;0;0;0;0;0;t;d;t;t;t;t;t;d;d;t;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;d;d;0;0;0;0;0;0;0;0;0;0;0;d;t;t;t;0;0;0;0;d;d;t;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
p;p;p;p;p;p;0;0;0;0;0;0;t;t;t;t;t;t;t;t;d;d;t;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;d;d;0;0;0;0;0;0;0;0;0;0;0;d;t;t;t;0;0;0;d;d;d;t;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
p;p;p;p;p;p;0;0;0;0;0;0;t;t;t;t;t;t;t;t;d;d;d;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;t;d;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;0;0;d;d;d;t;t;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
p;p;p;p;p;p;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;d;d;d;t;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;t;t;d;d;0;0;0;0;0;0;0;0;0;0;d;t;t;d;t;t;t;d;d;d;t;d;t;t;t;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
p;p;p;p;p;p;0;0;0;0;0;0;t;t;t;d;d;d;d;d;t;d;d;d;t;t;0;0;0;0;t;t;t;d;t;t;t;t;t;t;t;t;d;d;0;0;0;0;0;0;0;0;0;d;d;d;t;t;t;t;t;d;d;d;d;d;t;t;t;t;0;0;0;0;0;0;p;p;p;p;p;p;p;p
p;p;p;p;p;p;0;0;0;0;0;0;t;t;d;d;d;d;d;d;t;d;d;d;t;t;t;0;0;d;d;d;d;d;d;d;d;t;t;t;t;t;t;d;d;0;0;0;d;d;d;d;t;d;d;d;t;t;t;t;t;t;d;d;t;d;d;t;t;t;t;0;0;0;0;0;p;p;p;p;p;p;p;p
p;p;p;p;p;p;0;0;0;0;0;0;t;t;t;t;t;t;d;d;d;d;d;d;d;d;d;t;t;t;t;t;d;d;d;d;d;d;d;t;t;t;t;t;d;d;d;d;d;d;d;d;d;d;d;d;d;t;d;d;d;d;d;d;d;d;d;t;t;t;t;t;0;0;0;0;p;p;p;p;p;p;p;p
p;p;p;p;p;p;0;0;0;0;0;t;t;t;t;t;t;d;d;d;d;d;t;t;t;t;t;t;t;t;t;t;t;d;d;d;d;d;d;d;d;t;t;t;t;d;d;d;d;d;t;d;d;d;t;t;d;t;d;d;t;d;d;d;d;d;t;t;t;t;t;t;t;0;0;0;p;p;p;p;p;p;p;p
p;p;p;p;p;p;0;0;0;0;0;t;t;t;t;t;d;d;d;d;d;t;t;t;t;t;t;t;t;t;t;t;t;t;d;t;t;t;t;t;t;t;t;t;t;t;d;t;t;t;t;t;d;t;t;t;t;d;t;t;t;t;t;t;t;d;t;t;t;t;t;t;t;0;0;0;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;d;t;t;d;d;d;t;t;t;t;t;t;t;t;t;t;t;t;t;t;d;d;d;d;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;0;0;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;t;d;d;d;t;t;t;d;d;t;t;t;t;t;d;t;t;t;t;t;d;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;e;t;e;0;0;0;p;p;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;d;d;t;t;t;t;d;d;d;d;d;t;d;d;d;d;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;e;e;e;t;t;t;e;t;0;0;t;t;t;t;e;0;0;0;p;p;p;p;p;p;p;p
