4023_star1,8046_star3,12069_star1
0.01888930005952716,18.07197289983742,42.205636099912226
0.0173804999794811,0.037223200080916286,0.04087790008634329
0.01733050006441772,0.03860510000959039,37.14785339985974
0.015705599915236235,0.03786240005865693,30.113298200070858
0.015608999878168106,0.037200599908828735,0.05245180008932948
0.02044610003940761,0.039440799970179796,47.43141239997931
0.016315900022163987,0.04076460003852844,4.713741899933666
0.018925099866464734,0.036512799793854356,50.89091750001535
0.9756000000052154,0.15516029996797442,44.86172929988243
0.013154099928215146,0.0474006999284029,0.04724280000664294
0.014370500110089779,23.16180990007706,44.653317499905825
0.014729700051248074,0.0343369001056999,80.1659208999481
0.014507000101730227,0.03599709994159639,0.041979199973866343
0.01374029996804893,17.30332520022057,0.2890214000362903
0.019232699880376458,1.14278670004569,59.42720669996925
0.014501000056043267,14.747118900064379,0.03465040004812181
0.01441210019402206,3.591707499930635,67.97648430010304
0.39393400005064905,0.06900719995610416,9.131654599914327
0.013858400052413344,0.040041400119662285,0.06683319993317127
0.015150800114497542,0.240868000080809,0.0378859001211822
0.013963199919089675,0.036381900077685714,61.76338530005887
0.014254400040954351,0.042928299866616726,48.51798509992659
0.014503599843010306,19.434326000045985,0.1461410999763757
0.014924499904736876,18.693615899886936,41.39227760001086
0.014823199948295951,0.03449790016748011,41.96002280013636
0.015080899931490421,0.03647990012541413,0.054151799995452166
0.01415079995058477,20.167893100064248,0.030024899868294597
0.9624061000067741,0.03608320001512766,63.924957799958065
1.1577602999750525,0.03477360005490482,0.1535350999329239
0.014955600025132298,0.05159549997188151,16.783423399785534
0.015520700020715594,0.10666729998774827,56.8388413998764
0.05608729994855821,0.06391110015101731,0.22688360000029206
0.8194924001581967,19.917055000085384,0.06367099983617663
0.014472800074145198,0.0324651999399066,61.06320309988223
0.014261000091210008,0.037281000055372715,0.03190790000371635
0.014864500146359205,0.04121219995431602,0.14021959993988276
0.2934948999900371,0.03601670009084046,0.03531279996968806
0.013784100068733096,19.447188100079075,48.483804600080475
0.014638100052252412,7.273245600052178,52.8243436999619
0.014193099923431873,0.045308500062674284,5.615426299860701
0.012909499928355217,0.03433609986677766,49.41795730008744
0.022044700104743242,19.576898199971765,0.052240699995309114
0.013292100047692657,0.03680239990353584,0.041036600014194846
0.019102999940514565,0.040006899973377585,76.25373699981719
0.016614400083199143,0.03386480011977255,51.233095600036904
0.023619099985808134,0.04237029980868101,0.07063550013117492
0.9275927001144737,0.03470529988408089,53.10384360002354
0.015052500180900097,0.04302130010910332,0.09264670009724796
0.014221000019460917,2.2266873999033123,43.46123209991492
0.013405899982899427,0.05403620004653931,58.09813549998216
