0;0;0;0;0;0;0;0;N;N;N;N;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;N;N;N;N;N;0;0;N;N;N;N;N;J;J;J;J;0;0;J;J;J;J;J;0;0;0;N;N;N;N;N;K;K;K
0;0;0;0;0;0;0;0;N;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;N;N;N;N;N;0;0;N;N;N;N;N;J;J;J;J;J;J;J;J;J;J;J;0;0;0;N;N;N;N;N;K;K;K
0;0;0;0;0;0;0;0;N;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;N;N;N;0;0;N;N;N;N;0;J;J;J;J;J;J;J;J;J;J;0;0;0;0;N;N;N;N;N;K;K;K
0;0;0;0;0;0;0;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;N;N;N;0;0;N;N;N;N;0;0;0;J;J;J;J;J;0;0;0;0;0;0;0;N;N;N;N;N;K;K;K
0;0;0;0;0;0;0;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;N;N;N;0;0;N;N;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;N;N;N;K;K;K
0;0;0;0;0;0;0;K;K;K;0;0;0;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;N;N;N;0;0;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;0;0;0
0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;0;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;0;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;J;J;N;N;N;0;N;N;N;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;J;J;N;N;N;0;N;N;N;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;J;J;N;N;N;0;N;N;N;N;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;J;J;N;N;N;0;N;N;N;N;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;J;J;J;J;J;0;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;J;J;J;J;J;0;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;J;J;J;J;J;0;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;J;J;J;J;J;J;J;J;J;J;0;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
K;K;K;J;J;J;J;J;J;J;J;J;J;0;J;J;J;J;J;J;0;0;0;0;0;0;0;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;N;N;0;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
K;K;K;J;J;J;J;J;J;J;J;J;J;0;J;J;J;J;J;J;J;J;0;0;0;0;0;K;K;K;K;0;0;0;0;0;0;0;0;0;N;N;N;N;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J;J;J;N;N;N;N;N;N;N;N;N;N;N;J;J;J;J;J;J;J;J;0;0;0;0;0;K;K;K;K;0;0;0;0;0;0;0;0;N;N;N;N;N;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J;J;J;N;N;N;N;N;N;N;N;N;N;N;0;0;0;J;J;J;J;J;0;0;0;0;0;K;K;K;K;0;0;0;0;0;0;0;0;N;N;N;N;N;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J;J;J;N;N;N;N;N;N;N;N;N;0;0;0;0;0;0;0;J;J;J;0;0;0;0;0;K;K;K;K;0;0;0;0;0;0;0;0;N;N;N;N;0;0;0;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
