3;3;3;3;3;3;3;3;0;w;0;0;w;0;2;2;2;2;2;2;2;2;2;2;2;2;2;0;w;0;0;w;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;3;3;3;3;3;3;3
3;3;3;3;3;3;3;3;0;w;0;0;w;0;2;2;2;2;2;2;2;2;2;2;2;2;2;0;w;0;0;w;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;3;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;3;3;3;3;3;3;3
3;3;3;3;3;3;3;w;w;w;w;w;w;w;w;2;2;2;2;2;2;2;2;2;2;2;w;w;w;w;w;w;w;w;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;3;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;3;3;3;3;3;3;3
3;3;3;3;3;3;3;3;0;w;0;0;w;0;2;2;2;2;2;2;2;2;2;2;2;2;2;0;w;0;0;w;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;3;3;3;3;3;3;3
3;3;3;3;3;3;3;3;0;w;0;0;w;0;2;2;2;2;2;2;2;2;2;2;2;2;2;0;w;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;3;0;3;3;3;3;3;3;4;3;3;3;3;3;3;3;0;0;0;3;3;3;3;3;3;3
3;3;3;3;3;3;3;3;0;w;w;w;w;w;w;2;2;2;2;2;2;2;2;2;2;2;2;0;w;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;3;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;3;3;3;3;3;3;3
3;3;3;3;3;3;3;3;0;w;0;0;w;0;2;2;2;2;2;2;2;2;2;2;2;2;w;w;w;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;3;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;3;3;3;3;3;3;3
3;3;3;3;3;3;3;3;0;w;0;0;w;0;2;2;2;2;2;2;2;2;2;2;2;2;2;0;w;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;3;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;3;3;3;3;3;3;3
3;3;3;3;3;3;3;3;0;w;0;0;0;0;3;3;2;2;2;2;2;2;2;2;2;2;2;0;w;w;w;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;3;3;3;3;3;3;3
3;3;3;3;3;3;3;3;0;w;0;0;0;0;3;3;2;2;2;2;2;2;2;2;2;2;2;0;w;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;3;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;3;3;3;3;3;3;3
