0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;q;q;q;q;q;v;q;q;q;q;q;q;0;0;q;q;q;q;q;q;q;q;q;q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;q;q;q;q;q;v;q;q;q;q;q;q;q;q;q;q;q;q;q;q;q;q;q;q;q;q;q;q;q;q;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;q
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;q;q;q;q;q;q;q;q;q;q;q;q;q;q;q;q;q;q;v;q;q;q;q;q;v;q;q;q;q;q;q
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;q;q
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;q;q;q;v;q;q;q;q;q;q;q;q;q;q;q;v;q;q;q
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;2;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v;v
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;2;0;0;0;2;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;q;q;q;q;q;v;q;q;q;q;q;q;q;v;q;q;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;2;2;4;4;2;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;v;v;v;v;v;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;0;2;4;4;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;q;q;q;q;q;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;2;4;4;4;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;v;v;v;v;v;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;0;2;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;q;q;v;q;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;2;0;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;q;q;q;q;q;q
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;2;0;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;q;q;q;q;q;q
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;2;2;2;4;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;v;v;v;v;v;q
2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;4;4;4;0;2;4;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;q;q;q;v;q;q
2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;4;4;4;4;4;4;2;2;4;1;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;q;q;q;v;q;q
2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;2;2;4;4;4;4;4;4;4;4;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;2;2;0;0;2;2;0;0;0;0;2;2;2;2;2;2;2;2;2;2;0;0;0;0;v;v;v;v;v;v
2;2;2;2;2;2;2;2;2;0;0;2;2;2;2;2;4;4;4;4;4;4;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;q;q;q;q;q;q
0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;0;0;2;2;2;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;q;q;q;q;q;q
0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4;4;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;q;q;q;q;q;q
0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;4;4;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0
