1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 1 1 1 0 P 0 1 1 1 1 1 1 1 0 0 0 0 1
1 0 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 ^ ^ ^ ^ 1
1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 > B
1 0 0 0 0 0 0 0 0 0 R 0 0 1 1 1 1 1 1 1 1 > _
1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 > O
1 0 0 0 0 0 0 0 0 0 0 0 ^ 1 1 1 1 1 1 1 1 > >
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 > <
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 > S
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 > B
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 > 1
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 > R
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 > D
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 > <
1 0 0 0 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 > 1
1 0 0 0 S 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 > _
1 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 > S
1 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 > <
1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 > B
1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 > F
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 > L
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 > <
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 > W
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Q
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 S 0 0 0 0 0 0 1 1 1 1 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 P 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
