1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 P 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 v
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 < 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 < 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 1 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 1 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 1 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 1 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 1 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 1 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 1 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 1 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 0 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 0 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 0 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 0 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 0 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 0 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 0 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 0 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 0 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 0 1 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 0 0 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 P 0 1 D D D D D D D D D D D
1 0 0 0 0 0 0 0 0 0 0 1 D D D D D D D D D D D
1 1 0 0 0 0 0 0 0 0 0 0 D D D D D D D D D D D
