0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4;4;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4;4;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H
0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
4;4;4;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;H;I;I;I;I;I
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;H;I;I;I;I;I
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;H;I;I;I;I;I
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;H;I;I;I;I;I
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;H;I;I;I;I;I
4;4;4;4;4;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;0;0;0;0;0;I;I;I;I;H;I;I;I;I;I
0;0;0;4;0;4;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;4;0;4;0;4;0;4;0;4;0;0;0;0;4;0;0;0;0;0;0;I;I;I;I;H;I;I;I;I;I
0;0;0;4;0;4;0;0;4;4;4;4;4;4;4;4;4;4;0;0;0;4;0;4;0;4;0;4;0;4;0;0;0;0;4;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H
0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;4;0;4;0;4;0;0;0;0;4;0;0;0;0;0;0;I;I;I;I;I;I;I;H;I;I
0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;4;0;4;0;4;0;0;0;0;4;0;0;0;0;0;0;I;I;I;I;I;I;I;H;I;I
0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;4;0;4;0;4;0;0;0;0;4;0;0;0;0;0;0;I;I;I;I;I;I;I;H;I;I
0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;4;0;4;0;4;0;0;0;0;4;0;0;0;0;0;0;I;I;I;I;I;I;I;H;I;I
0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;4;0;4;0;4;0;0;0;0;4;0;0;0;0;0;0;I;I;I;I;I;I;I;H;I;I
4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;0;0;0;0;0;I;I;I;I;I;I;I;H;I;I
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H
4;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
4;0;0;4;0;0;0;0;4;0;0;0;4;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
4;0;0;4;0;0;0;0;4;0;0;0;4;0;0;4;0;0;4;0;0;0;0;0;0;0;4;4;4;0;0;0;0;0;4;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
4;0;0;4;0;0;0;0;4;0;0;0;4;0;0;4;0;0;4;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;4;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
4;0;0;4;0;0;0;0;4;0;0;0;4;0;0;4;0;0;4;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;4;0;0;0;0;0;0;I;I;I;I;I;H;I;I;I;I
4;0;0;4;0;0;0;0;4;0;0;0;4;0;0;4;0;0;4;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;4;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H
4;0;0;4;0;0;0;0;4;0;0;0;4;0;0;4;0;0;4;0;0;0;0;0;0;0;4;4;4;0;0;0;0;0;4;0;0;0;0;0;0;I;I;I;I;H;I;I;I;I;I
4;0;0;4;0;0;0;0;4;0;0;0;4;0;0;4;0;0;4;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;4;0;0;0;0;0;0;I;I;I;I;H;I;I;I;I;I
4;0;0;4;0;0;0;0;4;0;0;0;4;0;0;4;0;0;4;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;4;0;0;0;0;0;0;I;I;I;I;H;I;I;I;I;I
4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;4;4;4;4;4;4;4;0;0;0;0;0;0;I;I;I;I;H;I;I;I;I;I
