1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 S 0 0 0 0 0 0 P 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 S 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 < 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 < 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 S
1 0 0 0 0 0 < 0 0 0 0 0 S 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 < 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 < 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 < 0 0 0 0 0 0 0 0 0 0 0 0 S 0 0 0
1 0 S 0 0 0 < 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 1 1 1 0 < 0 0 0 0 0 0 0 0 0 0 ^ 0 0 S 0 0
1 0 1 1 1 0 < 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 S
1 0 1 1 1 0 < 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 ^ ^ S 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 v v L L L L L L L 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 S R > v v O > 1 1 1 1 1 1 1 1 1 1 0
1 0 0 0 0 0 R ^ B < F L D O < 1 1 1 1 1 1 1 0
1 0 0 0 0 0 L B R R B Q D F W ^ 1 1 1 1 1 1 0
1 0 0 0 0 0 0 F C 1 0 > v D L L < 1 1 1 1 1 1
1 0 0 0 0 0 0 _ 0 1 0 > D C S S O F S 0 0 0 0
1 0 0 0 0 0 0 0 1 1 0 1 B v R ^ S _ W W W S 0
1 0 0 0 0 0 0 0 1 1 0 1 1 > L 1 Q B W W W W W
1 0 0 0 0 0 0 0 0 0 0 1 1 > v O ^ Q F ^ 1 1 1
1 0 0 0 0 0 0 0 0 0 0 1 1 > F > 1 < S L F R ^
1 0 0 0 0 0 0 0 0 0 0 1 1 > _ S B > B > B ^ ^
1 0 0 0 0 0 0 S 0 0 0 1 1 > F S R _ W 1 B S 0
1 0 0 0 0 0 0 0 0 0 0 1 1 > Q C 1 v ^ F D ^ W
1 0 0 0 0 0 0 0 0 0 0 0 1 > F F 0 0 0 F 0 L L
1 0 0 0 0 0 0 0 0 0 0 0 1 > S 0 < 0 0 ^ Q Q C
1 0 0 0 0 0 0 0 0 0 0 0 1 > ^ > ^ _ 0 1 ^ ^ v
1 0 0 0 0 0 0 0 0 0 0 0 1 > L ^ B Q Q F W L R
1 0 0 0 0 0 0 0 0 P 0 0 1 > 1 F ^ O B O C < F
1 0 0 0 0 0 S 1 0 0 0 1 1 > Q C _ ^ D O < O 1
1 1 1 1 1 1 1 0 0 0 0 0 0 0 _ C 0 > D 0 B Q C
