1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 P 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 0 0 S 0 0 0 0 0 0 0 0 0 S
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 S 0 1 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 S 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ^ ^ ^
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D D >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D D >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D D >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 D D >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 D D >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 D D >
1 0 S 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D D >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D D >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D D >
1 0 S 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D D >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D D >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D D >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D D >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 v v v
1 0 0 0 0 0 0 0 0 P 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0
