1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 P 0 0 0 0 0 0 S 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 S 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 S
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < 0 0 0 0 S 0 0
1 0 0 0 S 0 0 0 0 0 0 S 0 0 0 < 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < ^ ^ ^ 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < S 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < C > 0 0 0 0 0
1 0 0 0 0 0 0 S 0 0 0 0 0 0 0 < D v 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 W B F S 0 0 0
1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 O B W 1 1 1 1
1 0 0 0 S 0 0 0 0 0 0 0 0 1 0 0 Q B F v v v v
1 0 0 0 0 0 S 0 0 0 0 0 0 1 0 0 ^ F D W O F C
1 0 0 0 0 0 0 0 0 S 0 0 S 1 1 0 1 _ W D B _ >
1 0 0 0 0 0 0 0 0 0 0 0 0 S 1 0 1 > v F Q > O
1 0 0 0 0 0 0 0 0 0 0 0 0 S 1 0 1 > S < C L B
1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 > Q R S _ D
1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 > ^ Q W ^ L
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 > C > W 0 R
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 > > C 0 W F
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 O F D 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 S Q _ v B D
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 v Q Q L B
1 0 0 0 0 S 0 0 0 0 0 0 0 0 0 0 0 0 _ F S 1 R
1 0 0 0 S 0 0 0 0 0 0 0 0 0 0 0 0 0 F B 0 1 0
1 0 0 S 0 0 0 0 0 0 0 0 0 0 0 0 S S O 0 R S 0
1 0 S 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 B C F 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 _ ^ S 1 L 0
1 0 0 0 0 0 0 0 0 P 0 0 0 0 0 0 1 0 W > W O 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 _ L 0 C ^
1 1 0 0 R 0 0 0 0 0 0 0 0 0 0 0 0 0 W R R _ 1
