1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 P 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ^ ^ ^ ^ ^ ^ ^ ^
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 > 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 > C
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 > <
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 > _
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 > >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 > O
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 > R
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 > 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 D
1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 D
1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 D
1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 D
1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 D
1 0 0 0 _ 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 D
1 0 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 _ 0 0 1 D
1 0 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 D
1 0 0 0 0 1 1 1 1 0 v 1 1 1 1 1 1 1 ^ 1 1 1 D
1 0 0 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 D
1 0 0 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 D
1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 D
1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 < 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1
1 0 0 0 0 0 0 < 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 ^ ^ ^ ^ 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1
1 0 1 1 1 1 0 0 0 P 0 1 1 1 1 1 1 1 1 1 1 1 1
1 0 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
