1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 P 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 _ _ _ 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 S
1 0 0 0 S 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 ^ 0 0 0 0 0 0 0 0 0 0 S 0 0 0 0
1 0 0 0 1 1 1 1 ^ ^ ^ ^ ^ ^ ^ ^ 0 0 0 0 0 0 0
1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 1 1 ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^
1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 > Q
1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 S 1 1 1 > W
1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 > 1
1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 > _
1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 > S
1 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 1 0 1 1 1 > 1
1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 > O
1 0 0 0 0 1 1 1 1 1 1 1 1 > 0 0 1 0 1 1 1 > L
1 0 0 0 0 1 1 1 1 1 1 1 1 > 0 0 0 0 0 1 1 > 1
1 0 0 0 0 0 0 0 0 0 0 0 0 > 0 0 0 0 0 1 1 > S
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 > W
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 > <
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 S 1 1 R
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L
1 0 0 0 0 0 0 0 0 P 0 0 0 0 0 0 0 0 0 0 0 0 L
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L
1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L
