1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 P 0 0 0 0 0 0 0 0 0 0 S 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 1 1 1 1 1 1 1 1 1 1 1 S 0 0 0 0 0 0 0 0
1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0
1 0 0 1 1 1 1 1 1 S 1 1 v 1 1 1 1 1 1 0 0 0 0
1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 0
1 0 0 1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 S
1 0 0 0 0 0 1 1 S 1 1 1 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 S 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0
1 0 0 0 0 0 0 < 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0
1 0 0 0 0 0 0 < 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0
1 0 0 0 0 0 ^ < 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0
1 0 0 0 0 0 1 F F C L B R > 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 1 R 0 C B v D 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 1 F 0 C F 0 1 1 1 1 1 1 1 1 1 1 0
1 0 0 0 0 0 1 W B R O L 0 0 1 1 1 1 1 1 1 1 0
1 0 0 0 0 0 S O < W ^ 0 0 0 1 1 1 0 0 < 1 1 0
1 0 0 0 0 0 0 1 R _ R 0 0 0 1 1 1 0 0 < 1 1 0
1 0 0 0 0 0 0 1 0 0 0 ^ ^ ^ 1 1 1 0 0 < 1 1 0
1 0 0 0 0 0 0 0 0 P 0 C 1 1 1 1 1 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 1 1
1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 1 1
