1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 P 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 R 0 0
1 0 0 0 0 0 S 0 0 0 R 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 S 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 S 0 0 0 0 1 1 1 1 0 0
1 0 0 0 0 0 0 0 0 S 0 0 0 0 0 0 0 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 ^ ^ ^ ^ 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L F 0 1 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L D B 1 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L v O R B <
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L D < Q C B
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L ^ Q 0 D F
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L C W 0 D ^
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L W > R D >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 L ^ 0 < W C
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 C F W v D 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 B L F L F D
1 0 0 S 0 0 0 0 0 0 0 0 0 0 0 0 0 v L _ ^ ^ W
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 C 0 v R v B
1 0 0 0 0 0 0 0 S 0 0 0 0 0 0 0 0 0 0 0 W D L
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 F D S
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 _ Q D
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < > L
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < > 0
1 0 0 0 0 0 0 0 0 P 0 S 0 0 0 0 0 0 0 0 < > 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < > 0
1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < > 0
