1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 W F 1 0 L F R R S _ W ^ F B W C 1 1 > < > 1 0 D v S < _ O D ^ Q L F W F ^ 0
1 0 ^ D 0 C S 1 < 0 < Q _ F W S _ O D Q ^ 1 S C < 0 B S 1 > _ > > < Q F > B > 0
1 0 D B > < B v O B 1 v O 0 O W C F v 0 W D _ O F > < _ < W ^ D > C D D 0 C < _
1 0 R W L D v S v S v > < L > _ > 0 > < _ S W W C W v W < v D F < 0 _ Q v 1 1 B
0 0 _ > C B S _ > > 0 O v < Q C v C ^ D < < > 0 _ L O S F Q B W ^ Q O D Q F R 0
0 0 D > 1 < ^ > D L > D R < > S ^ O S R S ^ O ^ _ ^ v 1 0 W 1 R R S S O > B < 0
0 0 0 0 > _ F L 0 R D O 1 W < > D < W C v 1 v ^ v O 1 C 0 1 Q C ^ 1 1 C 0 0 0 0
0 0 P 0 0 B > 1 D L D D 0 S W 1 F Q F S > _ Q v D 0 Q _ F _ D R _ C D ^ 0 P 0 0
0 0 0 0 v O Q > _ < 1 W _ ^ R S S ^ D D > Q 1 D 0 D S 0 < _ < < C R D ^ 0 0 0 0
1 0 0 W v _ W O < C _ 1 < F < > D _ D ^ S v O v < S O F C D ^ 0 Q ^ F B > B L 1
1 0 C 1 _ C _ D C S B < 0 C Q B < F B 0 F B Q O W S L C < v O S 1 v R Q _ 0 S Q
1 0 Q S < Q 1 0 v C L Q R C _ Q L ^ S F < Q F R 0 v B _ F v C 1 D B Q _ L > v R
1 0 0 S _ v R R F _ > D S v < S B v F B _ < ^ _ C S D 0 W W R S L D v v D > B D
1 0 ^ O S Q W v S C W 0 Q _ C 0 F R C < v O F B > < R _ v O ^ L B > 0 B R 1 < _
1 0 < > 0 v v L B L F R ^ W Q B S B R W O 0 0 Q L R > C > > C S F S Q 0 _ v Q 1
1 0 ^ 1 < F R ^ O v D D D S ^ S L L W 1 B R R D ^ Q D v 0 ^ C B _ L v O F ^ F 1
1 0 W v D > O > > W W L < v ^ ^ O L ^ > B O D B 1 W _ O 1 1 D 1 C S O Q F F R F
1 0 > W 1 0 F 0 C 0 C Q 0 _ v ^ > B W 0 < > ^ Q < _ L W L S W F F 1 0 ^ B O 0 C
1 0 0 Q O ^ v ^ 1 Q R < B F C > ^ 1 S O > L 0 R R 1 S > > > _ B O R C O F _ S L
1 0 1 C < L R D L O _ v _ F W W _ R R 1 D R ^ ^ D D < > W R ^ C F > B C W D < L
1 1 L D Q Q v ^ < v B > _ D F F S Q B R B S W F F B > F 0 _ C B C C < 1 _ R W B
