0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0
3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;3;3;3;3;0;0;0;0;0
3;3;3;3;3;3;0;0;0;0;0;0;0;3;3;3;3;3;0;0;0;3;3;0;0;0;0;0;0;3;3;3;3;3;3;0;3;3;3;3
3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;8;0;0;0;0;8;8;3;3;3;3;3;3;3;3;3;3;3
3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;8;8;0;0;0;8;8;3;3;3;3;3;3;3;3;3;3;3
3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;8;8;0;8;8;8;8;3;3;3;3;3;3;3;3;3;3;3
3;3;3;3;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;0;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
3;3;3;3;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;0;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
3;3;3;3;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;0;0;8;8;8;8;8;8;8;8;8;8;8;8;8;8
3;3;3;3;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;0;0;0;8;8;8;8;8;8;8;8;8;8;8;8;8
3;c;c;3;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;a;c;8;0;0;0;0;8;c;8;8;8;8;8;8;8;8;8;8;8
c;c;c;c;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;0;0;c;8;0;0;0;0;0;c;8;8;8;8;8;8;8;8;8;8;8
c;c;c;c;8;8;8;8;8;c;c;c;8;8;8;8;8;c;8;0;0;0;0;0;0;0;0;0;a;8;8;8;8;8;8;8;8;8;c;8
c;c;c;c;8;c;8;8;c;c;c;c;c;8;8;8;8;c;0;0;0;0;0;0;0;0;0;0;8;8;8;8;8;8;c;8;8;8;c;8
c;c;c;c;c;c;8;8;c;c;c;c;c;c;8;c;8;8;0;0;0;0;0;0;0;0;0;0;a;8;8;8;8;c;c;8;8;c;c;8
c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;8;0;0;0;0;0;0;0;0;0;0;8;8;8;c;8;c;c;c;8;c;c;8
c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;0;0;0;0;0;0;0;0;c;c;8;8;8;c;c;8;c;c;c;c;c;c;c
c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;0;0;0;0;0;0;0;8;8;c;c;8;c;c;c;c;c;c;c;c;c;c
c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;c;c;c;c;c;c
c;c;c;c;c;c;c;c;c;c;c;c;c;8;8;c;c;a;0;0;0;0;0;0;0;0;0;8;c;c;c;c;c;c;c;c;c;c;c;c
c;c;a;a;c;c;c;c;c;c;c;c;c;8;0;0;c;c;0;0;0;0;0;0;0;0;0;8;c;c;c;c;c;c;c;c;c;c;c;c
c;c;a;0;c;c;0;c;c;c;a;8;8;8;0;0;8;8;0;0;0;0;0;0;0;0;0;8;8;8;c;c;c;c;c;c;c;c;c;c
c;c;a;0;0;0;0;c;c;0;0;8;a;8;0;0;0;0;0;0;0;0;0;0;0;0;0;c;8;0;0;0;c;c;c;c;c;c;c;c
c;c;c;0;0;0;0;c;c;0;0;0;c;c;0;0;0;0;0;0;0;8;8;0;0;0;0;a;a;0;0;0;c;c;0;c;a;0;c;c
c;c;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;a;0;0;0;0;a;a;0;0;0;0;0;0;c;a;0;8;8
c;c;8;0;0;0;0;0;0;0;0;0;a;8;0;0;0;0;0;0;0;a;c;0;0;0;0;8;c;0;0;0;0;0;0;c;c;0;0;a
c;c;c;0;0;0;0;0;0;0;0;0;a;8;0;0;0;0;0;0;c;c;c;c;8;8;8;8;c;c;0;0;0;0;0;0;0;0;0;a
c;c;c;0;8;c;0;c;c;0;0;0;c;a;0;0;0;0;0;0;c;a;a;c;c;c;8;8;c;c;0;0;c;c;0;0;0;0;c;a
c;c;c;8;8;c;c;c;c;c;0;c;c;c;0;0;0;0;0;0;0;0;0;c;8;0;0;8;c;0;0;0;c;a;0;8;8;0;a;c
c;c;c;c;c;c;c;c;c;c;0;c;c;8;0;0;0;0;0;0;0;0;0;a;8;0;0;8;a;0;0;0;a;c;0;c;8;8;8;c
c;c;c;c;c;c;c;c;c;0;0;0;8;8;0;0;c;8;0;0;0;0;0;0;0;0;0;a;c;0;0;0;c;c;c;c;c;8;8;c
c;8;8;c;c;c;c;c;c;0;0;0;8;c;0;0;c;8;0;0;0;0;0;0;0;0;0;a;8;8;0;0;c;8;8;a;c;c;c;c
c;8;0;0;0;c;c;c;a;0;0;0;c;c;c;c;c;c;0;0;0;0;0;0;0;0;0;c;8;8;8;c;c;8;0;0;0;0;c;c
c;8;0;0;0;c;c;c;8;8;0;0;c;c;c;c;c;a;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;a;0;0;0;0;c;c
c;c;0;0;0;c;c;c;8;8;0;c;c;c;0;0;c;a;0;0;0;0;0;0;0;0;0;c;c;0;0;0;a;c;0;0;0;0;c;c
c;c;0;0;0;c;c;c;c;c;0;c;c;a;0;0;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;0;0;0;0;c;c
c;c;0;0;0;0;0;a;c;0;0;0;c;a;0;0;c;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;a
c;a;0;0;0;0;0;c;c;0;0;0;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;a
c;a;0;0;0;0;0;0;0;0;0;0;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;a
c;a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;0;0;0;0;0;0;0;0;0;0;a
c;a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;8;0;0;0;0;0;0;0;0;0;c;a
