0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;0;0;0;0;0;0;e;e;0;0;0;0;0;e;e;0;0;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;0;0;0;0;e;e;0;0;0;0;0;0;e;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;0;0;0;0;e;e;e;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;0;e;0;e;e;e;e;e;e;e;e;e;e;e;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;0;e;e;e;0;0;0;0;e;e;e;e;0;0;0;0;0;e;e;e;e;e;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;0;0;0;0;e;e;0;0;0;0;0;e;e;e;e;e;e;0;0;0;e;e;e;e;e;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;0;0;0;0;0;e;e;e;e;e;e;e;e;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;0;0;0;0;e;e;e;e;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;0;0;0;0;0;0;e;e;e;0;0;e;e;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0;0;0;0;0;0;7;7;7;7;7;7;7;7;7;7;0;0;0;e;e;e;e;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;7;0;0;0;0;0;0;e;0;0;e;e;e;e;0;0;0;0;0;0;0;0;e;e;e;e;0;0;e;0;e;e;e;e;e;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;7;7;7;0;0;0;e;e;e;e;0
0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;7;7;0;e;e;0;0;e;e;e;e;e;e;e;e;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;0;0;0;e;e;e;e;0;e;e;0;0;0;0;0;0;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;e;e;0
0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;0;0;0;7;7;7;0;e;e;e;e;e;e;e;e;e;e;e;e;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;0;0;e;e;e;e;e;e;e;e;0;0;0;0;0;0;7;7;7;0;0;0;0;7;7;7;7;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;7;7;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;7;7;7;0;0;0;0;0;0;7;7;7;0;0;e;e;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;0;0;0;0;0;0;0;0;e;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;e;e;e;0;0;0;0;0;0;0;0;e;e;0;e;e;e;0;e;e;e;0
