K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K
K;K;K;L;L;L;L;K;K;K;L;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K
K;K;K;L;K;K;L;L;L;L;L;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K
K;K;K;L;K;K;K;L;L;K;L;L;L;L;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;L;L;L;K;K
K;K;K;L;K;K;K;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;K;K;K;K;K;K;L;L;K;L;L;K
K;K;K;L;K;K;L;K;K;K;L;K;K;K;L;K;K;K;K;K;K;K;K;K;K;K;K;L;L;L;L;L;L;K;L;L;K;K;K;L
K;K;K;L;L;L;K;K;K;K;L;K;K;K;K;L;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;L;L;L;L;L;L;K;L
K;K;K;K;L;L;K;K;K;L;L;K;K;K;K;L;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;L;L;K;L;L;L
K;K;K;K;L;L;L;K;K;L;K;K;K;K;K;K;L;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;L;L;L;K;K;L
K;K;K;L;K;K;L;K;K;L;K;L;L;L;L;K;L;K;K;K;K;K;L;L;L;L;L;L;L;K;K;K;K;L;L;L;K;K;K;L
K;K;L;K;K;K;K;L;L;L;L;K;K;L;L;K;L;L;L;L;L;L;K;K;K;K;L;L;L;K;K;L;L;K;L;L;K;K;K;L
K;L;K;L;L;L;L;L;L;K;K;K;L;L;L;L;L;L;K;K;K;K;K;L;L;L;L;L;L;L;L;K;K;K;L;L;K;K;K;L
L;L;L;L;K;K;K;L;K;K;K;L;K;K;L;L;L;L;L;K;L;L;L;L;L;L;K;K;L;K;K;K;K;K;L;K;K;K;K;L
L;K;K;L;L;K;K;L;K;K;L;K;K;K;L;L;L;L;L;L;L;K;K;K;K;K;K;K;L;K;K;K;K;K;L;K;K;K;K;L
K;K;K;K;L;K;K;L;K;K;L;K;K;K;L;L;L;L;L;K;K;K;K;K;K;K;K;K;L;K;K;K;K;K;L;L;K;K;K;L
K;K;K;K;L;L;L;K;K;L;K;K;L;L;L;L;L;L;L;L;K;K;K;K;K;K;K;K;L;K;K;K;K;K;L;K;K;K;K;L
K;K;K;K;K;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;K;K;K;K;K;L;K;K;K;K;K
K;K;K;K;K;L;L;K;L;K;K;K;K;K;K;K;L;L;L;K;L;L;L;L;L;L;L;K;K;K;K;K;K;K;L;K;K;K;K;L
K;K;K;K;K;L;K;K;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;K;K;K;L;L;L;L;L;L;K;K;L;K;K;K;L;K
K;K;K;K;K;L;K;K;K;K;K;K;K;K;K;K;K;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;K;K;L;K;K;L;K;K
K;K;K;K;L;K;K;K;K;K;K;K;K;K;K;K;K;L;L;L;L;L;L;L;L;K;K;K;K;L;L;L;L;K;L;L;L;K;K;K
K;K;K;K;L;K;K;K;K;K;K;K;K;K;K;K;K;K;L;K;K;K;K;K;L;L;L;K;K;K;K;K;K;L;K;K;K;K;K;K
K;K;K;L;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;L;L;L;K;K;K;K;K;K;K;K;K;K;K;K
