M;M;M;M;M;M;C;C;C;C;C;M;M;M;M;M;M;M;M;M;M;M;M;M;C;C;M;M;M;M;M;M;M;M;M;M;M;M;M;M
M;M;M;M;M;M;M;C;N;N;C;C;M;M;M;M;M;M;M;M;M;M;M;M;N;N;C;C;M;M;M;M;0;M;M;M;M;M;M;M
M;M;M;M;M;M;M;N;C;0;0;0;0;0;0;M;M;M;M;M;M;M;0;0;N;N;N;C;M;M;0;0;0;M;M;0;0;M;M;M
M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M
M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M
M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M
M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M
C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M
N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C;M
C;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C;M
M;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;C;M
M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;C;M
M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;M;M
M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M
M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M
M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M
M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M
M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
M;M;N;N;0;M;M;M;M;0;0;0;M;M;M;N;N;C;M;M;M;M;M;M;0;0;0;0;M;M;M;C;C;0;0;0;0;0;C;M
M;M;C;C;C;M;M;M;M;M;M;M;M;M;M;N;C;M;M;M;M;M;M;M;0;0;0;0;M;M;M;M;N;N;N;N;N;C;C;M
M;M;M;M;C;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;0;0;0;0;M;M;M;M;C;C;M;M;C;C;M;M
M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;0;0;0;0;M;M;M;M;M;M;M;M;M;M;M;M
