0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;l;l;l;l;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l;l;l;l;l;l;l;l;l;l;l;l;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l;l;l;l;l;l;l;l;l;l;l;l;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l;l;F;F;F;l;l;l;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l;l;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;0;0;0;0;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;0;0;0;0;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;0;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l;l;l;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l;l;l;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0
l;l;l;l;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;F
l;l;l;l;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F
F;l;l;l;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F
F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F
F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F
F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F
F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F
F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F
F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F
F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F
F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F
F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F
F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F
F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F
F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F
F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F
F;F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F
F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F
F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F
F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F
F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F
F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F
F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F
F;F;F;F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F
F;F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F;F;F;F
