9;9;0;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;0;0;9;9;9;9;9
9;9;0;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;0;0;9;9;9;9;9
9;9;0;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;0;0;9;9;9;9;9
9;9;0;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;9
9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;9
9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;9
9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;9;9;0;0;9;9;9;9;9;9;9;9;9;9;9;9;9;9
9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;9;9;0;0;9;9;9;9;9;9;9;9;9;9;9;9;9;9
9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;9;c;0;0;c;c;c;c;c;c;c;c;c;c;c;c;c;c
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;c;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c
9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;9;9
9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;9;9
9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;9;9
9;9;9;9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;9;c;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;9;9
9;9;9;9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;9;a;a;a
9;9;9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;9;a;0;0
9;9;9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;9;a;0;0
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;9;a;a;a
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
