0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;c;c;0;c;0;c;c;c;c;0;c;c;c;c;c;c;c;c;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;c;0;0;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;c;c;c;c;c;c;c;c;c;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;c;0;c;c;0;c;0;c;c;c;c;c;0;c;c;c;c;c;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;c;0;0;0;c;c;c;c;c;c;c;c;0;c;c;c;c;c;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;0;0;c;0;c;c;0;0;0;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;c;0;0;0;c;c;c;c;0;0;c;c;c;c;c;c;c;c;c;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;c;c;0;0;0;0;c;c;0;0;0;0;c;c;c;c;c;c;c;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;0;c;c;0;0;0;0;0;c;c;0;0;0;c;c;c;c;c;c;c;0;0;0;0;0
0;0;B;B;B;B;B;B;B;B;B;B;0;0;0;0;0;B;B;B;0;0;B;c;c;c;c;c;c;0;0;c;0;0;0;0;0;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;B;B;B;B;B;B;B;B;B;B;B;0;0;B;B;B;B;B;B;0;B;B;B;B;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;0;0;0;0;0
0;0;B;B;Y;Y;0;B;B;B;B;B;B;B;0;B;B;B;B;B;B;B;B;B;B;B;B;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;B;B;B;0;0;0;0;0
0;B;B;B;Y;Y;Y;B;B;B;0;B;Y;Y;Y;Y;B;B;B;0;B;B;B;B;B;B;B;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;0;B;B;B;0;0;0;0;0
0;B;B;B;Y;Y;Y;B;B;B;B;B;Y;Y;Y;Y;B;B;B;B;B;B;B;0;B;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;B;B;B;B;0;0;0
B;B;B;B;B;B;B;B;B;B;B;B;Y;Y;Y;Y;B;B;B;B;B;B;B;B;B;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;B;B;B;B;0;0;0
B;B;B;B;B;B;B;B;B;B;B;B;Y;Y;Y;Y;B;0;B;B;B;0;0;B;B;0;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;B;B;B;0;0;0
B;B;B;B;B;B;B;B;B;B;B;B;B;0;0;0;0;B;B;B;B;B;0;B;B;0;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;B;B;0;0;0
