1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;k;k;k;k;0;0;k;k;k;k;k;k;k;k;k
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;k;k;k;0;0;0;0;0;k;k;k;k;k;k;k
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;k;k;k;0;0;0;0;0;0;0;k;k;k;k;k
1;1;1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;7;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;k;k;k;0;0;0;0;0;0;0;k;k;k;k;k
1;1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;k;k;k;0;0;0;0;0;0;0;0;k;k;k;k
1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;0;0;0;0;0;0;0;0;7;7;7;7;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;k;k;0;0;0;0;0;0;0;0;0;k;k;k;k
1;1;1;1;1;1;0;0;1;1;1;7;7;7;7;0;0;0;0;0;0;0;0;0;7;7;7;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;k;0;0;0;0;0;0;0;0;0;0;k;k;k;k
1;1;0;0;0;0;0;0;1;1;1;7;7;0;0;0;0;0;0;0;0;0;0;0;0;7;7;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;k;0;0;0;0;0;0;0;0;0;0;k;k;k;k
1;1;0;0;0;0;0;0;0;1;1;7;7;0;0;0;0;0;0;0;0;0;0;0;0;7;7;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;k;0;0;0;0;0;0;0;0;0;0;k;k;k;k
1;1;0;0;0;0;0;0;0;1;1;7;7;0;0;0;0;0;0;0;0;0;0;0;0;7;7;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k
0;0;0;0;0;0;0;0;0;1;1;7;7;7;0;0;0;0;0;0;0;0;0;0;7;7;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;1;7;7;7;0;0;0;0;0;0;0;0;0;0;7;7;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;0;0;0;0;0;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0
1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;k;k;k;k;k;0;0;k;k;k;k;k;k;0;0;0;0;0;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k
1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;k;k;k;k;k;0;0;0;k;k;k;k;k;0;0;0;0;0;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;k;k;k;0;0;0;0;k;k;k;k;k;0;0;0;0;0;k;k;k;k;k;0;0;0;0;k;k;k;k;k;k
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;k;k;k;0;0;0;0;k;k;k;k;k;0;0;0;0;0;k;k;k;k;k;0;0;0;0;0;k;k;k;k;k
