f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f
f;f;f;f;f;f;f;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f
f;f;f;f;f;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f
f;f;f;f;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f
f;f;f;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f
f;f;f;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;f;0;0;0;0;f;f;f;f;f;f;f;f;f;f;f
f;f;f;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;f;f;f;f;f;f;f;f;f
f;f;f;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;f;f;f;f;f;f;f;f;f
0;0;f;f;f;0;0;0;0;0;0;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;f;f;f;f;f;f;f;f;f
0;0;0;0;f;0;0;0;0;0;0;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;f;f;f;f;f;f;f;f;f
0;0;0;0;0;0;0;0;0;0;0;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;f;f;f;f;f;f;f;f;f
0;0;0;0;0;0;0;0;0;0;0;f;f;0;0;0;0;0;0;0;0;0;0;0;0;f;f;0;0;0;f;f;f;f;f;f;f;f;f;f
0;0;0;0;0;0;0;0;0;0;0;f;f;0;0;0;0;0;0;0;0;0;0;0;0;f;f;0;0;0;f;f;0;0;0;0;0;f;f;f
0;0;0;0;0;0;0;0;0;0;0;f;f;0;0;0;0;0;0;0;0;0;0;0;f;f;f;0;0;0;0;0;0;0;0;0;0;f;f;f
f;f;f;f;f;f;0;0;0;0;0;f;f;0;0;0;0;0;0;0;0;0;0;0;f;f;f;0;0;0;0;0;0;0;0;0;0;f;f;f
f;f;f;f;f;f;0;0;0;0;0;f;f;0;0;0;0;0;0;0;0;0;0;0;f;f;f;0;0;0;0;0;0;0;0;0;0;0;f;f
f;f;f;f;f;f;f;f;f;f;f;f;f;0;0;0;0;0;0;0;0;0;0;0;f;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0
f;f;f;f;f;f;f;f;f;f;f;f;f;0;0;0;0;0;0;0;0;0;0;0;f;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0
f;f;f;f;f;f;f;f;f;f;f;f;f;0;0;0;0;0;0;0;0;0;0;0;f;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0
f;f;f;f;f;f;f;f;f;f;f;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;f;f;0;0;0;0;0
f;f;f;f;f;f;f;f;f;f;f;f;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;f;b;b;b;b;b;b
f;f;f;f;f;f;f;f;f;f;f;f;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;f;f;f;f;f;f;f
f;f;f;f;f;f;f;f;f;f;f;f;f;f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;f;f;f;f;f;f;f
f;f;f;f;f;f;f;f;f;f;f;f;f;f;0;0;0;0;0;0;0;0;0;0;0;f;f;f;f;0;0;0;f;f;f;f;f;f;f;f
f;f;f;f;f;f;f;f;f;f;f;f;f;f;0;0;0;0;0;0;0;0;0;0;0;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f
f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;0;0;0;0;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f
f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;0;0;0;0;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f
f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;0;0;0;0;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f;f
