0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;g;g;g;g;g;g;g
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;g;g;g;g;g;g;g
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;g;g;@;0;@;0;0;0;0;0;0;@;0;@;0;0;g;g;g;g;g;g;g
0;@;0;@;0;0;0;0;0;0;0;@;0;@;g;g;g;g;g;g;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;g;g;g;g;g
0;@;0;@;0;0;0;0;0;0;0;@;0;@;g;g;g;g;g;g;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;g;g;g;g;g
0;@;0;@;0;0;0;0;0;0;0;@;0;@;g;g;g;g;g;g;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;g;g;Ó;Ó;Ó
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;g;g;g;@;0;@;g;g;g;0;0;0;@;0;@;0;0;0;0;0;Ó;Ó;Ó;Ó
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;g;g;g;@;0;@;g;g;g;g;g;0;@;0;@;0;0;0;0;0;Ó;Ó;Ó;Ó
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;g;g;g;g;g;g;@;0;@;0;0;0;g;g;g;Ó;Ó;Ó
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;g;g;g;g;@;0;@;0;0;0;g;g;g;g;g;g
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;g;g;g;g;@;0;@;0;0;0;g;g;g;g;g;g
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;g;g;g;@;0;@;0;0;0;0;0;g;g;g;g
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;g;g;g;g;g
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;g;g;g;g;g;g;g;g;g
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;g;g;g;g;g;g;g;g;0
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;g;g;g;g;g;0;0;0;0
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;0;0;0
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;0;0;0
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;0;0;0
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;0;0;0
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;0;0;0
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;0;0;0
0;@;0;@;0;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;@;0;@;0;0;0;0;0;0;0;0;0
