0;£;£;£;£;£;£;0;0;0;0;0;0;0;\;\;\;\;\;£;£;£;£;£;£;£;£;£;£;£;£;£;\;\;\;\;\;\;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;\;\;\;\;\;\;\;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\;\
£;£;£;£;£;£;£;0;0;0;0;0;0;0;\;\;\;\;\;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;\;£;£;£;£;£;£;£;£;£;\;\;\;\;\;\;\;\;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\;\
£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;\;\;\;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;\;\;\;\;\;\;\;\;\;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\;\
£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;\;\;\;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;\;£;£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;\;\;\;\;\;\;\;\;\;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\
£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;£;Ê;Ê;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;\;£;£;£;£;£;\;£;0;0;0;0;0;0;0;0;0;0;\;\;\;\;\;\;\;\;\;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\
£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;£;Ê;Ê;£;Ê;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;\;\;£;\;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\;\;\;\;\;\;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\
£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;\;\;\;0;0;0;0;0;0;0;0;0;0;£;\;\;\;0;0;£;Ê;Ê;£;Ê;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\;\;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\
£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;\;\;\;0;0;0;0;0;0;£;£;£;£;£;\;\;\;0;0;£;£;£;Ê;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\
£;£;£;£;£;£;£;0;0;0;0;0;0;0;\;\;\;\;0;0;£;£;£;£;£;\;\;£;\;\;\;\;0;0;£;Ê;Ê;Ê;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;\;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\;\;\;\;0;0;0;0;0;0;0;0;0;0;0;0;0;0;£;£;£;£;£;£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\
£;£;£;£;£;£;£;0;0;0;0;0;0;0;\;\;\;\;£;£;£;£;£;£;£;£;£;£;\;\;\;0;0;0;Ê;Ê;Ê;Ê;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;\;£;£;£;£;£;\;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\;\;\;\;\;\;\;\;\;\;\;0;0;0;0;0;0;0;0;£;£;£;£;\;\;\;\;£;£;0;0;0;0;0;0;0;0;0;0;0;0;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\;\
£;£;£;£;£;£;£;0;0;0;0;0;0;0;\;\;\;\;\;£;£;\;£;£;\;£;£;\;\;\;\;0;0;0;Ê;Ê;Ê;Ê;Ê;Ê;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;\;£;£;\;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\;\;\;\;\;\;\;\;\;\;\;\;0;0;0;0;0;0;0;£;£;\;\;\;\;\;\;\;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;£;\;£;£;£;£;\;£;£;\;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\;\
£;£;£;£;£;£;£;0;0;0;0;0;0;0;\;\;\;\;\;£;£;£;£;£;\;£;£;\;\;\;\;0;0;0;Ê;Ê;Ê;Ê;Ê;Ê;Ê;Ê;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;0;0;0;0;0;0;0;\;\;\;\;\;\;\;\;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;£;\;\;£;£;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\;\
£;£;£;£;£;£;£;0;0;0;0;0;0;0;\;\;\;\;\;\;£;\;£;£;£;£;\;\;\;\;0;0;0;0;0;Ê;Ê;Ê;Ê;Ê;Ê;Ê;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;0;0;0;0;0;0;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;\;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;\;\;\;0;0;0;0;0;0;0;0;0;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;0;0;0;0;0;0;0;\;\;\;\;\;\;\;\;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;£;£;\;£;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\;\
£;£;£;£;£;£;£;0;0;0;0;0;0;0;\;\;\;\;\;\;£;£;£;\;£;£;\;\;\;\;0;0;0;0;0;Ê;Ê;Ê;Ê;£;Ê;Ê;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;\;£;£;£;\;£;£;£;£;£;£;0;0;0;0;0;0;0;0;0;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;£;\;£;£;£;£;£;\;£;£;£;£;0;0;0;0;0;0;0;0;0;0;0;\;\;\;\;\;\;\;0;0;0;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;\;\;\;\
