0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;u;u;u;0;0;0;0;0;0;0;u;u;u;u;u;u;u;u;u;u;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0
0;u;u;u;0;0;0;0;0;0;0;0;0;0;u;u;u;u;u;6;6;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0
u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;6;6;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;6;6;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
u;u;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;u;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
u;u;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;u;u;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0
u;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;0;u;u;0;0;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;u;u
u;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;0;u;0;0;0;0;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;u;u
u;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;0;0;0;0;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;u;u
u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;0;0;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;u;u
u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;u;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;u
u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u
u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u
u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u
u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u
u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u
u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;0;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u
u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;0;0;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u
u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;0;0;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u
u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;0;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u
u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u
u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u
u;u;u;u;0;0;0;u;0;0;0;0;0;0;0;0;0;0;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;u;u;0;u;u
u;u;u;u;0;0;u;u;0;0;0;0;0;0;0;0;0;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;u
0;u;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;u
0;u;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u
0;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u
0;0;u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u
0;0;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u
0;0;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u
0;0;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u
0;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u
0;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u
u;u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u
u;u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u
u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u
u;u;u;0;0;0;0;0;0;0;0;0;0;0;0;0;u;u;0;0;0;0;u;u;0;0;0;0;0;0;0;0;0;0;0;0;u;u;u;u
u;u;u;u;u;u;u;0;0;0;0;0;0;0;0;0;u;u;0;0;0;0;u;u;0;0;0;0;0;0;0;0;0;u;u;u;u;u;u;u
u;u;u;u;u;u;u;u;u;u;0;0;0;0;0;u;u;u;0;0;0;0;u;u;u;0;0;0;0;0;u;u;u;u;u;u;u;u;u;u
u;u;u;u;u;u;u;u;u;u;0;0;0;0;0;u;u;u;0;0;0;0;u;u;u;0;0;0;0;0;u;u;u;u;u;u;u;u;6;6
