W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
W;0;0;0;0;0;0;0;0;W;L;L;W;0;0;0;0;0;W;L;L;L;L;L;L;L;L
