0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;S;S;S;S;S;S;S;S;S;S;S;S;E;E
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;S;S;S;S;S;S;S;S;S;S;S;S;S;S
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;S;S;S;S;S;S;S;S;S;S;S;S;S;S
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;S;S;S;S;S;S;S;S;S;S;S;S;S;S
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;E;E
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;S;S;S;S;S;S;S;S;S;S;S;S;S;0
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;S;S;S;S;S;S;S;S;S;S;S;S;S;0
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;S;S;S;S;S;S;S;S;S;S;S;S;S;0
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;S;S;S;S;S;S;S;S;S;S;S;S;S;0
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;S;S;S;S;S;S;S;S;S;S;S;S;S;0
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;E;E
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;S;S;S;S;S;S;S;S;S;S;S;S;S;0
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;S;S;S;S;S;S;S;S;S;S;S;S;S;0
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;S;S;S;S;S;S;S;S;S;S;S;S;S;0
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;S;S;S;S;S;S;S;S;S;S;S;S;S;0
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;S;S;S;S;S;S;S;S;S;S;S;S;S;0
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;E;E;E;0
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E;0
0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;E;0;0;0;0;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;E;E;E;0
