0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;I;I;E;E;I;I;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;I;I;E;E;I;I;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;I;I;E;E;I;I;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;I;I;E;E;I;I;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;I;I;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;I;I;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;I;I;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;I;I;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;E;E;E;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;0;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
