0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;n;n;n;n;n;n;n;n;0;0;0;0;0;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
n;n;0;0;n;n;n;n;n;n;n;n;0;0;0;0;0;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0
n;n;0;0;n;n;n;n;n;n;n;n;n;n;n;0;0;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0;0;0;0;o;o;0;0;0;o;o;o;o;0;0;0;0;0
n;n;n;0;n;n;n;n;n;n;n;n;n;n;n;0;0;o;o;o;0;o;o;o;0;0;0;0;0;0;0;n;n;n;0;0;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;o;o;o;0;o;0;0;0;0;0;0;0;0;0;o;o;0;0;0;o;o;o;o;o;0;0;0;0
n;n;n;0;0;0;n;n;n;n;n;n;n;n;n;0;0;o;o;o;o;o;o;o;o;o;0;0;0;0;0;n;n;n;0;n;n;n;0;0;0;0;0;0;0;o;o;o;o;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;o;o;o;0;0;0;0
n;n;0;0;0;0;n;n;n;n;n;n;n;n;n;0;0;o;o;o;o;o;o;o;o;o;0;0;0;0;0;n;n;n;n;n;n;n;n;0;0;0;0;0;0;o;o;o;o;o;o;0;o;o;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;o;o;o;o;o;o;0
n;n;0;0;0;0;n;n;n;n;n;n;n;n;n;0;0;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;n;n;n;n;n;n;n;0;0;0;0;0;0;o;o;o;o;o;o;0;o;o;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0;o;o;o;o;o;0
0;0;0;0;0;0;n;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;n;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
n;n;0;0;0;0;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
n;n;0;0;0;0;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
n;n;0;0;0;0;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
n;n;0;0;0;0;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
n;n;0;0;0;n;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
n;n;0;0;0;n;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
n;n;0;0;0;n;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0
n;n;0;0;0;n;n;n;n;n;n;n;n;n;0;0;0;0;0;n;n;n;o;o;o;o;0;0;0;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;n;n
0;0;0;0;0;n;n;n;n;n;n;n;n;n;0;0;0;0;0;n;n;n;0;o;o;0;0;0;0;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;n;n
0;0;0;0;0;n;n;n;n;n;n;n;n;n;0;0;0;0;0;n;n;n;0;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;0;n;n;n;n
0;0;0;0;0;n;n;n;n;n;n;n;n;n;0;0;0;0;0;n;n;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;n;n;0;n;n;n;n
0;0;0;0;0;0;n;n;n;n;n;n;0;0;0;0;0;0;0;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;n;n;n;n;n;n;0;0;0;0;0;0;0;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;n;n;n;n;n;n;0;0;0;0;0;0;0;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;0;0;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;0;0;n;n;0;0;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;n;n;n;n;n;n;0;0;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;0;0;0;0;0;0;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;n;n;n;0;0;0;0;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;0;0;0;0;0;0;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;0;0;0;0;n;n;n;n;n;n;n;n;n;n
0;0;0;0;0;0;n;n;0;0;0;0;0;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;0;0;0;0;0;0;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;n;n;n;0;0;0;0;0;0;n;n;n;n;n;n;n;n;n;n
0;0;0;0;0;0;n;n;0;0;0;0;0;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;o;o;o;o;o;o;0;0;n;0;0;0;0;0;0;n;n;n;n;n;o;o;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;0;0;0;0;d;d;d;d;0;0;0;0;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;n;n;n;n;n;0;0;0;n;n;n;n;o;o;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;0;0;0;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;n;n;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;n;n;n;n;n;0;0;0;n;n;n;n;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;n;n;n;n;n;0;0;0;n;n;n;o;0;0;0;0;0;0;0
0;0;0;0;0;n;n;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;n;n;n;n;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;n;n;o;0;0;0;0;0;0;0;0
0;0;0;0;0;n;n;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;n;n;n;n;n;n;n;n;n;n;o;o;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;n;n;n;n;0;0;0;0;n;n;0;0;0;0;0;0;0;0;0
0;0;0;0;0;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;o;o;o;o;o;o;o;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;n;n;o;o;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;o;o;o;o;o;o;o;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;o;o;o;o;o;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;n;n;n;n;n;n;n;0;0;0;0;0;n;n;n;n;n;n;n;0;0;0;0;0;0;0;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;o;o;o;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;n;n;n;n;n;n;n;0;0;0;0;0;n;n;n;n;n;n;n;0;0;0;0;0;0;0;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;n;n;n;n;n;n;n;0;0;0;0;0;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;n;n;n;n;n;n;0;0;0;0;0;0;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;n;n;n;n;n;n;0;0;0;0;0;0;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;o;o;o;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;o;o;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
n;n;n;n;n;n;n;0;0;0;0;0;0;o;0;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;n;n;n;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
n;n;n;n;n;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;n;o;n;n;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
n;n;n;n;n;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0;0;0;0;n;n;n;n;o;o;o;o;n;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;o;o;n;n;n;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;n;n;n;n;o;o;o;o;n;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;o;o;n;n;n;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;n;n;n;o;o;o;o;o;n;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;o;o;n;n;n;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
n;n;n;n;n;n;n;n;n;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;n;n;n;o;o;o;o;o;n;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;n;o;o;n;n;n;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
n;n;n;n;n;n;n;n;n;n;n;o;o;o;o;0;0;0;0;0;0;0;0;0;n;n;n;o;o;o;o;o;n;0;0;0;o;o;o;o;o;o;o;o;0;0;0;0;0;0;n;n;o;n;n;n;n;n;0;0;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
n;n;n;n;n;n;n;n;n;n;n;o;o;o;o;o;0;0;0;0;0;0;0;0;n;n;n;o;o;o;o;o;n;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0;0;0;n;o;o;o;n;n;n;n;0;0;n;n;0;0;n;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0
n;n;n;n;n;n;n;n;n;n;n;o;o;o;o;o;0;0;0;0;0;0;0;0;n;n;n;o;n;o;o;o;n;0;0;0;0;o;o;o;o;o;o;o;o;o;0;0;0;0;n;o;o;o;o;n;n;n;n;n;n;n;0;0;n;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0
n;n;n;n;n;n;n;n;n;0;0;o;o;o;o;o;o;0;0;0;0;0;0;0;n;n;n;o;o;o;o;o;o;0;0;0;0;o;o;o;o;o;o;o;o;o;0;0;0;0;0;o;o;o;o;n;n;n;n;n;n;n;0;0;n;n;o;o;o;o;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;0;0;0;0;0;0;0;n;n;n;0;0;0;o;o;n;0;0;0;0;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;o;o;n;n;n;n;n;n;o;o;o;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;0;0;0;0;0;0;0;n;n;n;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;o;n;n;0
0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;o;o;0;o;o;n;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;o;n;n;0
n;n;n;n;n;n;0;0;0;0;0;0;o;o;o;o;0;0;0;o;o;o;o;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;n;n;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;0;o;o;0;0;0;0;0;0;0;0;0;0;n;n;n;0
n;n;n;n;n;n;n;n;0;0;0;0;o;o;o;o;0;0;0;o;o;o;o;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;0;0;0;0;0;0;0;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;0
n;n;n;n;n;n;n;n;0;0;o;o;o;o;o;o;0;0;0;o;o;o;o;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;0;n;n;n;n;n;0;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;n
n;n;n;n;n;n;n;n;0;0;o;o;o;o;o;o;0;0;0;0;o;o;o;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;n;n;n;n;n;0;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;n
n;n;n;n;n;n;n;n;0;0;o;o;o;o;o;o;0;0;0;0;o;o;o;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;o;n;n;n;n;0;n;n;n;0;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;n
n;n;n;n;n;n;n;n;0;0;o;o;o;o;0;0;0;0;0;0;o;o;o;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;n;n;0;n;n;n;n;0;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;n
n;n;n;n;n;n;n;n;0;0;o;o;o;o;0;0;0;0;0;0;o;o;o;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;n;n;0;0;0;n;n;0;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
n;n;n;n;n;n;n;n;0;0;0;o;o;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;n;n;n;n;n;0;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;n;n;n;n;n;0;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;n;n;n;n;n;n;n;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;0;0;0;0;0;0;n;n;0;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;n;n;n;n;n;n;n;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;0;0;0;0;0;0;n;n;0;0;0;0;0;0;o;o;o;o;o;o;0;0;0;0;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;n;n;n;n;n;n;n;n;n;o;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;0;0;0;0;0;0;n;n;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;n;n;n;n;n;n;n;n;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;0;0;0;0;0;0;n;n;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
