0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o
o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;n;o
o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o
o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;o;o
o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o
o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;o;o
o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;o;o
o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n
o;o;0;0;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;n;n;0;0;0;0
0;0;0;0;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;0;0;0;0
0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;0;0;0;0
0;0;0;0;o;o;n;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;0;0;0;0
0;0;0;0;n;n;n;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;n;n;n;0;0;0;0
0;0;0;0;n;n;n;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0
0;0;0;0;n;n;n;0;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0
0;0;0;0;n;n;n;o;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;0;0;0;0
0;0;0;0;n;n;o;o;o;o;0;0;0;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;o;o;o;o;o;0;0;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0
0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0
0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0
0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0;0;o;o;o;o;o;o;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;o;o;o;o;o;o;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
