0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0
0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0
0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0
0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0
0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0;0;0;0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0;0;0;0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0
0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0;0;0;0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0;0;0;0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0
0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0;0;0;0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0;0;0;0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0
4;4;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0;0;0;0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0;0;0;0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;4;4
4;4;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;4;4
4;4;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;4;4
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
