0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0
0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;Ɣ;0;0
