w;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ
ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ
ʨ;ʨ;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;ʨ;ʨ;ʨ;ʨ;ʨ;ʨ;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;ʨ;ʨ
w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;ʨ;ʨ;ʨ;ʨ;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w
w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w
w;w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;w;w
w;w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;w;w
w;w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;w;w
w;w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;w;w
w;w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;w;w
D;D;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;w;w
D;D;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;w;w
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
D;D;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;0;0;0;0;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w
D;D;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;0;0;0;0;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w
ʨ;ʨ;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;0;0;0;0;w;w;w;w;ʨ;ʨ;w;w;w;w;w;w;w;w;w;ʨ;ʨ
