0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;2;2;0;0;0;0;0;0;0;0;e;e;e;0;0;0;e;e
0;0;0;0;0;2;2;3;3;3;3;0;0;3;3;3;3;3;3;3;3;2;2;2;0;0;0;0;0;0;0;0;e;e;e;0;0;0;e;e
0;0;0;0;0;2;2;3;3;3;3;0;0;3;3;3;3;3;3;3;3;2;2;2;0;0;0;0;0;0;0;0;e;e;e;0;0;e;e;e
0;0;0;0;0;2;2;3;3;3;3;0;0;3;3;3;3;3;3;3;3;2;2;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;e
0;0;0;0;0;2;2;3;3;3;3;0;0;0;3;3;3;3;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e
0;0;0;0;0;2;2;3;3;3;0;0;0;0;3;3;3;3;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e
0;0;0;0;0;0;2;2;2;3;0;0;0;0;3;3;3;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;0;0
0;0;0;0;0;0;2;2;2;3;0;0;0;0;0;3;3;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;0;0
0;0;0;0;0;3;3;2;2;3;0;0;0;0;3;3;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;3;3;3;2;2;0;0;0;3;3;3;2;2;2;3;3;3;0;0;0;0;0;0;0;0;0;e;e;e;e;0;0;0;0;0
0;0;3;3;3;3;3;3;2;2;3;3;3;3;2;2;2;2;3;3;3;3;0;0;0;0;0;0;0;0;0;e;e;e;e;e;e;e;0;0
0;0;3;3;3;3;3;3;2;2;3;3;3;3;2;2;2;2;3;3;3;3;0;0;0;0;0;0;e;e;e;e;e;e;e;e;e;e;0;0
0;0;3;3;3;3;0;2;2;2;2;0;0;2;2;2;2;2;3;3;3;3;3;3;0;0;0;0;0;e;e;e;e;0;e;e;e;e;0;0
0;0;0;0;0;0;0;2;2;2;0;0;0;2;2;2;2;3;3;3;3;3;3;3;0;0;0;0;0;e;e;e;0;0;0;0;0;0;0;0
